#{"t_start": 1653469310.1659322, "env_id": null}
r,l,t
0.0,3,19.715604
2.0,11,19.744606
1.0,5,19.764144
0.0,3,19.779422
0.0,3,19.790542
0.0,1,19.801043
1.0,8,19.825261
0.0,2,19.836909
0.0,3,19.847158
1.0,5,19.867778
0.0,3,19.881069
1.0,7,19.901112
0.0,3,19.913114
0.0,3,19.923991
0.0,1,19.934911
0.0,1,19.943599
1.0,6,19.966102
0.0,1,19.973752
0.0,1,19.980969
0.0,3,19.996585
1.0,6,20.015671
0.0,2,20.028318
2.0,9,20.05465
0.0,3,20.067677
0.0,2,20.076062
0.0,1,20.085479
2.0,10,20.113165
1.0,7,20.133793
1.0,5,20.151472
1.0,4,20.168259
2.0,7,20.187519
1.0,6,20.212347
2.0,12,20.249096
0.0,3,20.262319
1.0,3,20.276626
1.0,5,20.292136
2.0,11,20.325658
0.0,5,20.343641
1.0,5,20.361785
0.0,2,20.376122
0.0,3,20.38842
0.0,1,20.397198
2.0,15,20.439095
1.0,12,20.47578
0.0,3,20.487588
0.0,3,20.499244
0.0,2,20.508822
1.0,4,20.524522
1.0,14,20.560199
0.0,2,20.568312
3.0,9,20.597173
2.0,8,20.622545
0.0,2,20.63225
1.0,8,20.661592
2.0,9,20.690787
1.0,12,20.723997
0.0,1,20.731872
2.0,14,20.770151
2.0,7,20.790804
0.0,2,20.803034
2.0,14,20.839484
0.0,3,20.851345
0.0,1,20.858724
1.0,6,20.882271
1.0,5,20.898367
0.0,1,20.906466
2.0,7,20.928329
0.0,4,20.945355
1.0,4,20.960777
1.0,10,20.987626
0.0,1,20.995202
0.0,2,21.004752
0.0,3,21.018377
0.0,1,21.026182
2.0,7,21.047917
0.0,3,21.057151
1.0,5,21.073269
4.0,21,21.124675
1.0,6,21.145499
1.0,8,21.168732
0.0,8,21.190782
2.0,8,21.207922
0.0,3,21.22092
1.0,6,21.239586
2.0,9,21.26966
0.0,4,21.28454
2.0,7,21.302512
1.0,10,21.328637
1.0,6,21.348326
0.0,2,21.359689
2.0,14,21.395974
0.0,1,21.403703
0.0,3,21.413588
1.0,4,21.429465
0.0,1,21.437676
2.0,8,21.46181
1.0,5,21.478681
0.0,5,21.492396
1.0,4,21.508275
0.0,3,21.517543
0.0,2,21.528135
0.0,1,21.536253
0.0,1,21.543465
0.0,4,21.557386
0.0,1,21.565265
2.0,7,21.587815
1.0,10,21.619322
0.0,2,21.629817
0.0,2,21.638732
1.0,8,21.662653
0.0,2,21.671742
2.0,11,21.704161
2.0,8,21.731423
0.0,1,21.738365
1.0,4,21.754961
2.0,13,21.79176
1.0,8,21.81325
2.0,9,21.838373
0.0,3,21.850562
1.0,4,21.866587
0.0,1,21.874711
1.0,7,21.89558
1.0,10,21.925223
2.0,9,21.948387
2.0,12,21.980344
1.0,4,21.997556
0.0,3,22.010549
1.0,5,22.030885
2.0,10,22.06049
2.0,12,22.094789
1.0,8,22.11785
0.0,3,22.126774
0.0,1,22.137175
2.0,8,22.162785
0.0,2,22.174245
2.0,8,22.197188
0.0,1,22.204261
0.0,8,22.226462
2.0,12,22.258777
2.0,12,22.289169
1.0,6,22.310567
2.0,7,22.330357
1.0,7,22.350979
0.0,6,22.369309
3.0,12,22.400925
1.0,5,22.417208
0.0,1,22.427997
1.0,8,22.445959
0.0,5,22.463589
1.0,5,22.480173
2.0,12,22.521283
0.0,1,22.528874
0.0,3,22.539147
0.0,3,22.553079
0.0,1,22.560374
1.0,4,22.575298
1.0,4,22.590479
1.0,14,22.628684
1.0,7,22.649029
1.0,9,22.67773
2.0,7,22.698187
2.0,20,22.746088
1.0,7,22.773704
0.0,1,22.78541
0.0,3,22.800297
2.0,13,22.841632
1.0,5,22.872219
1.0,7,22.895221
1.0,5,22.911938
1.0,4,22.927537
0.0,3,22.939245
0.0,3,22.951035
2.0,6,22.971843
1.0,7,22.99498
0.0,2,23.004179
3.0,14,23.042324
2.0,8,23.069445
1.0,10,23.097741
0.0,2,23.107219
1.0,4,23.123356
1.0,11,23.156761
1.0,5,23.17323
0.0,3,23.185399
4.0,13,23.225048
2.0,15,23.266699
1.0,7,23.290376
0.0,3,23.300609
2.0,6,23.32368
2.0,9,23.347184
0.0,1,23.357271
1.0,5,23.374581
1.0,4,23.389259
1.0,6,23.413264
0.0,3,23.424003
1.0,4,23.437906
1.0,11,23.470846
2.0,12,23.509052
1.0,10,23.540174
0.0,3,23.552984
1.0,4,23.567854
2.0,8,23.595778
0.0,2,23.604461
3.0,17,23.651395
1.0,6,23.673113
1.0,6,23.690118
0.0,3,23.702627
1.0,6,23.724599
1.0,14,23.764958
0.0,1,23.775849
1.0,7,23.799313
2.0,9,23.827582
3.0,10,23.855486
2.0,10,23.882201
0.0,3,23.893913
1.0,10,23.921931
3.0,14,23.958465
0.0,3,23.972417
0.0,2,23.981768
5.0,22,24.041047
2.0,9,24.066105
1.0,12,24.095684
2.0,15,24.138866
0.0,3,24.149142
0.0,1,24.159944
0.0,1,24.168454
1.0,9,24.199565
1.0,6,24.222982
0.0,4,24.239594
1.0,5,24.255275
3.0,10,24.286035
0.0,1,24.294142
3.0,11,24.328215
0.0,3,24.344766
0.0,2,24.356044
1.0,3,24.371598
0.0,3,24.38361
1.0,7,24.411588
0.0,1,24.420225
2.0,8,24.445604
2.0,5,24.463915
1.0,6,24.489545
0.0,1,24.497527
0.0,1,24.505231
0.0,1,24.512691
1.0,6,24.532998
1.0,5,24.548799
0.0,3,24.561561
4.0,10,24.587602
1.0,8,24.612593
1.0,8,24.633072
1.0,8,24.658775
1.0,3,24.670499
0.0,3,24.683033
2.0,8,24.709055
1.0,7,24.730549
2.0,6,24.751768
0.0,1,24.760538
1.0,8,24.785643
0.0,2,24.793737
1.0,5,24.811579
0.0,3,24.826169
2.0,20,24.874871
1.0,5,24.89349
0.0,6,24.913435
1.0,4,24.929635
0.0,1,24.937483
0.0,1,24.944574
2.0,20,24.991712
1.0,5,25.008711
0.0,1,25.019579
0.0,3,25.031472
0.0,3,25.044488
0.0,4,25.060026
4.0,14,25.098732
1.0,7,25.124818
0.0,1,25.132225
1.0,5,25.151424
0.0,3,25.167874
1.0,4,25.179463
2.0,10,25.210608
1.0,6,25.23235
1.0,5,25.249973
2.0,12,25.283732
1.0,6,25.304357
1.0,5,25.323393
2.0,6,25.344341
1.0,6,25.366532
0.0,3,25.379655
1.0,4,25.397164
1.0,4,25.415961
0.0,1,25.424019
1.0,4,25.43845
1.0,4,25.453396
0.0,3,25.463876
0.0,10,25.492114
1.0,4,25.50893
3.0,10,25.538844
0.0,4,25.553183
3.0,9,25.581158
0.0,2,25.591157
3.0,11,25.623207
2.0,10,25.65166
1.0,11,25.680315
1.0,8,25.703728
0.0,5,25.721192
0.0,1,25.728096
0.0,1,25.73561
1.0,5,25.753296
1.0,4,25.769462
0.0,4,25.783825
2.0,8,25.808712
3.0,9,25.831711
0.0,2,25.844353
1.0,8,25.868449
1.0,5,25.886338
1.0,6,25.909508
0.0,1,25.917131
0.0,2,25.926693
2.0,8,25.950502
1.0,5,25.967831
0.0,2,25.976969
2.0,7,25.999759
1.0,5,26.018936
0.0,1,26.026053
1.0,10,26.057919
2.0,8,26.082585
2.0,8,26.107059
1.0,4,26.120831
0.0,3,26.131214
2.0,6,26.152191
0.0,2,26.160641
2.0,10,26.192553
0.0,4,26.208158
3.0,10,26.237679
1.0,13,26.271412
0.0,2,26.283354
1.0,7,26.304357
1.0,4,26.320519
0.0,3,26.334379
0.0,1,26.343086
1.0,3,26.355894
1.0,17,26.402605
0.0,2,26.413522
1.0,4,26.430657
2.0,9,26.462397
0.0,3,26.473907
2.0,6,26.498933
1.0,6,26.520576
1.0,6,26.540303
1.0,8,26.566526
3.0,12,26.5984
2.0,9,26.625518
2.0,11,26.651759
0.0,2,26.661622
1.0,6,26.68305
1.0,3,26.69398
2.0,20,26.746814
2.0,12,26.781694
0.0,2,26.792123
1.0,5,26.808554
1.0,8,26.834544
1.0,11,26.868579
1.0,6,26.890368
2.0,26,26.955503
1.0,5,26.975116
2.0,12,27.010997
1.0,6,27.03043
0.0,3,27.040249
0.0,4,27.054516
0.0,5,27.070202
0.0,4,27.087678
1.0,8,27.111741
0.0,2,27.120987
2.0,12,27.157034
2.0,8,27.182352
3.0,14,27.22086
0.0,2,27.231908
2.0,14,27.270478
0.0,2,27.280432
0.0,1,27.289995
1.0,5,27.308024
0.0,1,27.315237
0.0,2,27.323119
0.0,1,27.330774
2.0,9,27.356594
1.0,7,27.377793
1.0,11,27.406489
2.0,12,27.434755
1.0,3,27.44803
2.0,9,27.475479
0.0,3,27.485971
0.0,7,27.510195
2.0,8,27.532417
0.0,1,27.540283
3.0,11,27.571885
3.0,11,27.600902
1.0,6,27.620765
1.0,4,27.634699
2.0,10,27.661606
0.0,1,27.668619
1.0,5,27.684903
1.0,7,27.706934
0.0,2,27.718123
0.0,3,27.72966
0.0,5,27.746865
1.0,4,27.761895
0.0,2,27.773812
1.0,8,27.795041
1.0,9,27.821702
0.0,12,27.851738
1.0,5,27.869833
3.0,13,27.906893
1.0,9,27.930723
0.0,2,27.939648
1.0,7,27.961253
0.0,1,27.96907
1.0,5,27.98409
2.0,10,28.009743
2.0,12,28.039098
0.0,2,28.051065
1.0,14,28.087588
3.0,12,28.125535
1.0,11,28.160398
0.0,2,28.169913
1.0,9,28.195089
1.0,3,28.208987
0.0,4,28.224842
0.0,2,28.234553
0.0,2,28.244285
2.0,9,28.2702
3.0,16,28.311804
1.0,5,28.329413
1.0,5,28.345838
2.0,13,28.378273
0.0,6,28.396708
1.0,11,28.424376
4.0,15,28.462113
2.0,11,28.492885
1.0,10,28.518427
0.0,4,28.530389
1.0,5,28.546774
0.0,1,28.556215
2.0,10,28.581237
0.0,12,28.612374
0.0,2,28.621123
2.0,12,28.657871
2.0,9,28.684529
1.0,8,28.704152
0.0,1,28.711485
3.0,14,28.747392
0.0,2,28.757824
2.0,7,28.780329
0.0,1,28.787513
2.0,9,28.814075
2.0,19,28.858123
1.0,4,28.87247
0.0,2,28.880693
2.0,8,28.906259
2.0,8,28.929559
1.0,11,28.957605
0.0,4,28.971369
0.0,3,28.983897
2.0,7,29.003693
1.0,11,29.028114
2.0,16,29.066463
1.0,6,29.083872
0.0,3,29.095889
0.0,11,29.124195
1.0,11,29.155621
2.0,9,29.182304
1.0,6,29.202562
0.0,1,29.210241
1.0,5,29.224583
2.0,8,29.248303
0.0,3,29.256956
1.0,9,29.283665
1.0,8,29.305982
1.0,5,29.323812
0.0,1,29.331246
2.0,9,29.356938
0.0,3,29.366256
0.0,1,29.373985
2.0,10,29.402953
2.0,6,29.424157
1.0,6,29.444815
1.0,4,29.45981
2.0,11,29.489631
0.0,2,29.499112
2.0,13,29.538145
1.0,4,29.551284
2.0,12,29.58375
0.0,5,29.601332
1.0,6,29.619209
1.0,5,29.637504
1.0,6,29.65553
0.0,10,29.687056
1.0,5,29.700408
4.0,26,29.760196
2.0,8,29.783884
2.0,8,29.808699
3.0,14,29.847517
1.0,4,29.860866
0.0,3,29.875117
3.0,16,29.91259
2.0,7,29.936945
1.0,11,29.964816
0.0,5,29.9812
2.0,19,30.027004
0.0,1,30.034132
4.0,24,30.090304
2.0,11,30.121299
0.0,1,30.130756
0.0,2,30.138826
1.0,7,30.163322
0.0,5,30.17841
1.0,7,30.199137
1.0,6,30.219743
1.0,4,30.235148
1.0,7,30.257079
3.0,17,30.299543
1.0,5,30.31752
1.0,11,30.343733
2.0,13,30.377338
2.0,6,30.394865
0.0,3,30.406839
0.0,3,30.418825
4.0,15,30.457895
1.0,6,30.475078
0.0,3,30.486018
2.0,10,30.515001
3.0,10,30.5451
1.0,4,30.563594
2.0,12,30.594568
1.0,4,30.612224
2.0,10,30.641252
3.0,14,30.682651
1.0,4,30.698838
1.0,3,30.709679
1.0,4,30.724347
2.0,7,30.746518
0.0,8,30.767836
2.0,12,30.798212
0.0,3,30.811368
0.0,2,30.820323
3.0,9,30.845596
0.0,2,30.856973
0.0,3,30.868208
2.0,15,30.905277
0.0,1,30.913515
1.0,5,30.929578
2.0,7,30.953755
1.0,6,30.975814
1.0,5,30.991254
1.0,5,31.009441
1.0,11,31.040568
2.0,7,31.061644
2.0,11,31.090172
2.0,12,31.123585
2.0,8,31.144676
0.0,6,31.160388
0.0,2,31.17039
3.0,15,31.209697
1.0,7,31.231216
0.0,2,31.239614
2.0,10,31.267236
0.0,3,31.281392
2.0,15,31.318853
1.0,9,31.343523
2.0,7,31.362288
2.0,18,31.408246
0.0,4,31.421869
0.0,1,31.431893
1.0,8,31.454633
1.0,6,31.477122
3.0,17,31.523083
0.0,1,31.530549
1.0,4,31.545083
2.0,6,31.566851
0.0,3,31.578776
1.0,4,31.590321
0.0,1,31.599965
1.0,6,31.619456
4.0,13,31.653866
2.0,9,31.680671
2.0,9,31.708332
2.0,8,31.732125
0.0,3,31.744718
2.0,10,31.771626
1.0,9,31.799814
2.0,19,31.848956
0.0,1,31.855973
2.0,11,31.884175
0.0,1,31.891739
3.0,11,31.923386
3.0,12,31.960898
1.0,14,31.994344
1.0,7,32.01387
3.0,21,32.065691
1.0,6,32.084602
0.0,2,32.093344
0.0,1,32.100194
0.0,2,32.110928
0.0,1,32.11834
1.0,4,32.133256
1.0,8,32.155504
0.0,8,32.175921
1.0,6,32.19434
4.0,26,32.256654
4.0,18,32.298265
0.0,3,32.307956
1.0,7,32.332008
0.0,2,32.34078
2.0,10,32.368217
4.0,17,32.412474
2.0,12,32.442055
2.0,6,32.459763
2.0,11,32.490043
1.0,4,32.505972
0.0,6,32.521457
1.0,15,32.556622
1.0,8,32.579211
5.0,19,32.624091
1.0,5,32.642732
1.0,6,32.659482
0.0,3,32.673617
1.0,7,32.69332
3.0,11,32.722418
0.0,6,32.741309
3.0,16,32.784799
0.0,3,32.795236
4.0,14,32.833361
0.0,2,32.842331
0.0,6,32.863876
1.0,10,32.891786
1.0,7,32.90978
0.0,1,32.91722
1.0,5,32.93336
0.0,1,32.940341
0.0,2,32.952307
1.0,3,32.962468
3.0,12,32.992838
2.0,8,33.01236
1.0,7,33.035339
1.0,10,33.063515
2.0,15,33.100685
0.0,3,33.110838
1.0,4,33.124326
1.0,4,33.140619
2.0,9,33.16699
2.0,9,33.194578
5.0,17,33.230239
1.0,8,33.254029
1.0,10,33.281533
1.0,7,33.297997
2.0,8,33.322687
1.0,4,33.335833
0.0,7,33.35853
2.0,8,33.380748
1.0,5,33.398107
1.0,4,33.413985
3.0,21,33.4603
2.0,8,33.485132
0.0,3,33.500626
0.0,3,33.512725
0.0,2,33.524749
2.0,11,33.554113
0.0,3,33.564172
2.0,22,33.616404
2.0,11,33.647121
2.0,10,33.672086
1.0,7,33.694062
1.0,7,33.717083
1.0,6,33.735358
2.0,21,33.782983
0.0,2,33.793524
1.0,5,33.81026
1.0,6,33.827201
3.0,9,33.852251
3.0,17,33.895019
0.0,3,33.906987
4.0,18,33.944686
2.0,9,33.971716
4.0,14,34.008445
3.0,12,34.037376
3.0,16,34.074827
1.0,8,34.096558
0.0,4,34.110289
0.0,3,34.119242
3.0,20,34.169798
0.0,4,34.182298
0.0,5,34.199588
1.0,7,34.220778
2.0,11,34.250864
2.0,10,34.274548
2.0,9,34.302281
1.0,9,34.325984
1.0,7,34.347474
2.0,9,34.374549
1.0,5,34.392933
2.0,17,34.43826
0.0,3,34.452222
1.0,7,34.471656
0.0,3,34.487142
2.0,15,34.529561
2.0,10,34.559804
1.0,16,34.595779
1.0,11,34.62704
1.0,7,34.649974
4.0,23,34.708183
2.0,8,34.736681
2.0,9,34.765347
4.0,15,34.807254
3.0,12,34.841976
3.0,12,34.876985
2.0,8,34.903781
0.0,3,34.918083
0.0,4,34.933992
1.0,5,34.951174
1.0,14,34.987623
1.0,5,35.007855
0.0,1,35.015916
2.0,9,35.040889
1.0,8,35.067842
0.0,1,35.075164
1.0,10,35.101675
2.0,9,35.128175
1.0,8,35.151622
0.0,3,35.166302
1.0,6,35.186058
1.0,6,35.206733
1.0,6,35.225971
2.0,12,35.259291
0.0,3,35.269163
1.0,11,35.296919
0.0,4,35.309305
1.0,4,35.323063
1.0,4,35.334782
3.0,12,35.36674
1.0,10,35.394323
0.0,1,35.404811
4.0,15,35.446406
0.0,3,35.456627
2.0,23,35.5079
2.0,8,35.53241
2.0,6,35.554996
1.0,6,35.571989
0.0,1,35.579504
3.0,17,35.62065
1.0,6,35.642697
2.0,10,35.67133
1.0,4,35.68467
1.0,7,35.710642
1.0,7,35.730467
5.0,17,35.777591
1.0,8,35.799831
1.0,8,35.828159
2.0,8,35.852676
1.0,8,35.877862
0.0,1,35.88632
0.0,1,35.893806
3.0,16,35.940239
2.0,7,35.961829
1.0,9,35.988694
2.0,14,36.026386
3.0,18,36.076282
1.0,8,36.105733
2.0,6,36.125934
3.0,15,36.164632
1.0,10,36.191465
0.0,2,36.200774
0.0,1,36.211385
1.0,8,36.234881
0.0,2,36.247393
2.0,8,36.272169
1.0,17,36.31908
1.0,9,36.344524
2.0,13,36.376623
3.0,17,36.416752
1.0,6,36.438346
1.0,5,36.455963
2.0,10,36.481232
0.0,3,36.490713
1.0,7,36.514284
1.0,6,36.535146
1.0,4,36.55535
0.0,5,36.571347
1.0,15,36.606099
0.0,3,36.62386
2.0,10,36.656539
1.0,5,36.685879
2.0,17,36.73822
0.0,2,36.748327
1.0,5,36.767154
1.0,7,36.78778
2.0,10,36.818598
1.0,6,36.857919
3.0,9,36.890461
0.0,5,36.933638
1.0,6,36.96283
2.0,16,37.003179
2.0,10,37.029957
0.0,2,37.041456
1.0,5,37.059031
3.0,19,37.113289
2.0,8,37.139706
0.0,6,37.16007
1.0,8,37.183479
0.0,1,37.194335
1.0,6,37.215169
0.0,1,37.223477
1.0,9,37.26467
1.0,6,37.284647
2.0,18,37.342284
4.0,13,37.377718
1.0,8,37.415035
3.0,14,37.466046
2.0,10,37.49936
1.0,7,37.52487
3.0,15,37.568872
0.0,3,37.585064
2.0,11,37.61361
1.0,13,37.648287
0.0,3,37.664962
1.0,6,37.68826
2.0,11,37.725373
1.0,5,37.746075
3.0,19,37.81496
0.0,3,37.831295
3.0,9,37.864046
1.0,7,37.889329
2.0,10,37.920031
4.0,16,37.960333
3.0,14,38.019185
1.0,6,38.042866
1.0,6,38.072807
2.0,9,38.10149
0.0,1,38.109729
2.0,9,38.147088
1.0,10,38.180459
4.0,17,38.224493
3.0,20,38.290624
1.0,5,38.307227
1.0,7,38.332698
1.0,6,38.35379
3.0,12,38.394417
1.0,7,38.416755
1.0,7,38.439364
1.0,4,38.457814
1.0,9,38.487543
2.0,8,38.516205
1.0,9,38.543675
2.0,15,38.588044
1.0,12,38.622977
1.0,3,38.633365
2.0,15,38.669317
1.0,7,38.692911
0.0,1,38.700857
3.0,20,38.748249
1.0,8,38.772877
1.0,12,38.812225
1.0,7,38.836597
0.0,2,38.850506
1.0,6,38.870151
0.0,2,38.880216
1.0,13,38.917745
1.0,5,38.936582
6.0,22,38.992829
3.0,10,39.022124
2.0,16,39.065263
2.0,12,39.092984
2.0,18,39.137393
0.0,3,39.149304
3.0,11,39.180879
2.0,8,39.204117
0.0,4,39.218655
3.0,14,39.261722
1.0,4,39.276592
0.0,5,39.294479
0.0,2,39.3074
2.0,18,39.350665
4.0,19,39.402766
2.0,8,39.432069
2.0,12,39.463381
2.0,7,39.489754
2.0,10,39.520235
0.0,3,39.531336
4.0,17,39.58002
0.0,3,39.592694
1.0,5,39.612088
1.0,8,39.63897
2.0,9,39.670479
2.0,11,39.70463
1.0,6,39.728004
0.0,3,39.742796
1.0,9,39.770264
1.0,10,39.802949
3.0,16,39.853323
1.0,5,39.872227
5.0,24,39.949616
0.0,1,39.960943
1.0,6,39.98339
2.0,16,40.02309
1.0,8,40.055005
1.0,3,40.066723
2.0,8,40.089979
3.0,10,40.117513
0.0,3,40.129466
2.0,11,40.160726
1.0,13,40.191124
1.0,15,40.228241
1.0,6,40.24783
1.0,13,40.281787
1.0,5,40.29865
0.0,2,40.306862
1.0,6,40.329493
2.0,10,40.356928
3.0,8,40.377722
4.0,19,40.423915
1.0,7,40.441127
1.0,9,40.46771
0.0,9,40.491542
3.0,17,40.532898
2.0,14,40.572391
0.0,3,40.58519
2.0,8,40.608341
0.0,3,40.620189
1.0,6,40.637629
2.0,11,40.668738
3.0,14,40.706786
2.0,9,40.737478
0.0,3,40.753927
0.0,8,40.776951
1.0,6,40.804135
0.0,3,40.817703
1.0,6,40.837733
2.0,12,40.869885
1.0,5,40.888248
1.0,9,40.915741
0.0,3,40.932208
1.0,8,40.970602
2.0,6,40.995986
0.0,3,41.008426
0.0,3,41.027036
0.0,1,41.035221
0.0,2,41.04987
0.0,3,41.061823
1.0,7,41.08591
3.0,8,41.113412
2.0,7,41.148273
0.0,5,41.165788
1.0,9,41.188258
3.0,12,41.225411
1.0,8,41.250254
0.0,7,41.2699
2.0,14,41.310256
0.0,1,41.317308
3.0,12,41.349404
2.0,11,41.378974
3.0,9,41.407585
0.0,3,41.421663
2.0,9,41.445289
0.0,1,41.452473
2.0,14,41.491025
2.0,8,41.517628
0.0,9,41.539506
3.0,13,41.574149
6.0,20,41.624097
1.0,5,41.640619
2.0,8,41.665189
1.0,4,41.680889
1.0,5,41.69899
2.0,10,41.728959
2.0,15,41.7658
3.0,11,41.796123
1.0,8,41.820246
2.0,11,41.84801
2.0,8,41.873236
2.0,9,41.898854
3.0,17,41.941713
0.0,3,41.950309
0.0,4,41.964281
1.0,6,41.981103
1.0,5,41.996332
5.0,19,42.044457
3.0,14,42.081864
0.0,3,42.093504
2.0,8,42.116143
2.0,7,42.138153
3.0,19,42.183861
2.0,8,42.206147
2.0,12,42.231899
0.0,3,42.242976
1.0,5,42.260128
1.0,6,42.278606
1.0,6,42.298817
2.0,8,42.323874
0.0,3,42.339031
2.0,9,42.378885
0.0,2,42.398318
2.0,14,42.447217
2.0,15,42.49512
3.0,16,42.565866
2.0,12,42.605278
2.0,14,42.645794
0.0,4,42.661325
2.0,10,42.687076
2.0,16,42.727302
2.0,9,42.755609
0.0,2,42.764138
1.0,5,42.781163
4.0,12,42.816033
5.0,19,42.859917
0.0,2,42.871909
2.0,20,42.920599
1.0,11,42.948796
2.0,7,42.968944
2.0,12,43.004868
4.0,27,43.067101
4.0,20,43.112829
2.0,20,43.159088
1.0,6,43.179369
1.0,10,43.20197
0.0,3,43.213656
5.0,21,43.263591
3.0,17,43.303879
3.0,17,43.346751
2.0,15,43.384839
2.0,8,43.412054
1.0,6,43.432737
0.0,1,43.440637
0.0,1,43.447588
0.0,3,43.45949
2.0,9,43.487422
1.0,5,43.505686
0.0,2,43.516384
1.0,9,43.540202
6.0,22,43.592199
1.0,8,43.616287
1.0,9,43.641562
3.0,11,43.672334
0.0,1,43.680281
1.0,4,43.696723
0.0,2,43.706074
1.0,9,43.732531
2.0,6,43.750317
0.0,1,43.757805
1.0,5,43.775324
1.0,6,43.792685
1.0,5,43.810679
3.0,17,43.853215
3.0,12,43.88449
2.0,11,43.916322
3.0,10,43.945119
2.0,12,43.975684
2.0,19,44.019435
0.0,3,44.027532
0.0,1,44.038417
0.0,1,44.045359
0.0,6,44.064568
1.0,5,44.079567
2.0,18,44.125338
1.0,7,44.146725
2.0,11,44.176693
1.0,9,44.204766
2.0,14,44.23743
2.0,14,44.274748
0.0,3,44.283678
2.0,8,44.307128
3.0,11,44.335478
0.0,3,44.350033
1.0,5,44.368056
0.0,6,44.382719
0.0,2,44.391363
0.0,2,44.402183
1.0,4,44.416568
1.0,4,44.432664
1.0,5,44.451104
0.0,3,44.462911
0.0,4,44.477355
0.0,5,44.491088
2.0,10,44.519062
1.0,5,44.536965
1.0,3,44.548529
2.0,11,44.581311
0.0,6,44.602598
2.0,16,44.641975
2.0,11,44.671969
2.0,14,44.705609
0.0,3,44.715642
1.0,4,44.731652
1.0,6,44.750768
2.0,9,44.774706
3.0,16,44.814557
2.0,10,44.839652
3.0,17,44.885007
2.0,6,44.903326
1.0,10,44.927227
3.0,13,44.963475
1.0,4,44.975111
1.0,6,44.998119
2.0,9,45.024066
1.0,5,45.039879
1.0,18,45.086854
0.0,2,45.097111
2.0,8,45.122194
0.0,1,45.12971
1.0,14,45.164836
1.0,6,45.183206
0.0,3,45.19716
1.0,5,45.213709
3.0,14,45.248613
1.0,4,45.261373
3.0,12,45.295257
1.0,7,45.315732
1.0,5,45.33113
3.0,10,45.360468
4.0,23,45.417256
0.0,5,45.435139
2.0,7,45.455511
4.0,14,45.491171
2.0,10,45.520903
2.0,9,45.546216
1.0,9,45.572467
0.0,2,45.582133
3.0,15,45.622448
3.0,13,45.654151
0.0,3,45.66367
4.0,15,45.701627
1.0,7,45.726772
0.0,1,45.734276
2.0,6,45.750767
2.0,12,45.781657
2.0,14,45.8191
1.0,12,45.853536
0.0,4,45.865621
1.0,9,45.888276
1.0,7,45.911483
2.0,8,45.932669
3.0,10,45.957142
1.0,14,45.991927
2.0,25,46.048508
0.0,3,46.06408
2.0,10,46.093598
1.0,13,46.126394
3.0,10,46.155447
1.0,7,46.176862
1.0,6,46.196972
2.0,13,46.226479
2.0,19,46.275513
5.0,20,46.320214
0.0,2,46.330889
2.0,18,46.395979
0.0,3,46.409239
1.0,8,46.429067
3.0,13,46.462697
3.0,16,46.529104
3.0,17,46.574514
1.0,4,46.585722
3.0,11,46.615679
3.0,23,46.669435
1.0,7,46.69036
2.0,9,46.714531
1.0,6,46.737145
3.0,14,46.767885
1.0,6,46.788339
1.0,3,46.797372
2.0,10,46.82243
2.0,17,46.866438
3.0,21,46.917509
0.0,2,46.925907
2.0,11,46.955339
1.0,8,46.979177
7.0,32,47.042315
3.0,16,47.082238
3.0,15,47.121854
0.0,4,47.134418
5.0,29,47.199634
1.0,4,47.215201
1.0,8,47.236653
3.0,10,47.264144
3.0,18,47.305748
2.0,7,47.330546
0.0,3,47.341001
0.0,3,47.35357
3.0,11,47.383431
2.0,8,47.407398
0.0,5,47.422289
1.0,10,47.449669
1.0,5,47.467032
1.0,9,47.488671
0.0,8,47.511634
3.0,22,47.563148
1.0,8,47.586493
2.0,8,47.608592
0.0,3,47.619807
1.0,5,47.638918
2.0,15,47.679095
1.0,6,47.700352
1.0,9,47.725985
2.0,11,47.754337
1.0,6,47.777697
1.0,5,47.798813
2.0,7,47.818707
1.0,3,47.832912
1.0,7,47.856928
4.0,22,47.909579
4.0,13,47.944716
3.0,19,47.991006
3.0,20,48.043606
1.0,7,48.067085
4.0,16,48.110582
1.0,10,48.13772
1.0,8,48.165713
2.0,7,48.187018
2.0,10,48.217247
2.0,8,48.243537
3.0,22,48.298579
2.0,10,48.328269
4.0,11,48.358152
2.0,11,48.3889
2.0,11,48.420287
0.0,3,48.43478
2.0,11,48.464485
3.0,10,48.491095
3.0,19,48.542909
4.0,22,48.590892
2.0,20,48.63691
1.0,4,48.651775
0.0,3,48.660531
0.0,7,48.683262
0.0,2,48.692029
1.0,7,48.712521
3.0,10,48.738017
1.0,4,48.752053
2.0,9,48.777002
3.0,10,48.806134
2.0,6,48.825184
3.0,23,48.881716
2.0,8,48.907205
1.0,5,48.925637
2.0,9,48.948253
1.0,7,48.970505
3.0,11,48.998064
2.0,8,49.020383
3.0,21,49.069496
1.0,7,49.092712
0.0,10,49.119404
1.0,7,49.143806
2.0,11,49.170698
1.0,6,49.188771
1.0,7,49.2044
0.0,3,49.217806
0.0,3,49.230433
2.0,10,49.257874
1.0,6,49.275846
0.0,4,49.288945
0.0,3,49.300531
2.0,11,49.330954
3.0,22,49.384228
1.0,5,49.4007
0.0,3,49.409544
1.0,6,49.430601
1.0,3,49.442647
0.0,4,49.456339
2.0,12,49.487064
0.0,5,49.504962
0.0,2,49.515319
3.0,16,49.55141
2.0,12,49.581182
