#{"t_start": 1653531679.7720191, "env_id": null}
r,l,t
0.0,3,13.818273
0.0,3,13.829192
0.0,8,13.847122
0.0,2,13.857538
0.0,1,13.86584
0.0,1,13.875427
0.0,2,13.886027
1.0,8,13.907332
1.0,4,13.920406
1.0,5,13.936697
0.0,3,13.947989
0.0,2,13.957221
0.0,3,13.968991
0.0,3,13.980556
0.0,4,13.992391
0.0,1,14.000985
0.0,3,14.011254
0.0,1,14.020569
0.0,1,14.02952
0.0,2,14.039454
0.0,2,14.049283
1.0,6,14.066562
0.0,3,14.077663
0.0,1,14.086541
0.0,2,14.095721
0.0,5,14.109793
0.0,1,14.118754
0.0,1,14.127706
0.0,1,14.135535
0.0,3,14.146439
0.0,2,14.156629
0.0,2,14.168263
0.0,3,14.179076
0.0,3,14.188993
1.0,4,14.201084
1.0,5,14.215941
0.0,3,14.226285
0.0,2,14.236967
0.0,2,14.245125
0.0,1,14.253888
1.0,4,14.265368
0.0,2,14.27414
0.0,1,14.28109
0.0,3,14.291947
0.0,3,14.302836
1.0,4,14.312423
0.0,1,14.320558
0.0,2,14.32952
0.0,3,14.339395
0.0,3,14.349713
0.0,2,14.359046
0.0,4,14.373155
0.0,1,14.381553
0.0,1,14.389806
0.0,1,14.397819
0.0,5,14.411047
0.0,3,14.422009
0.0,2,14.433257
0.0,3,14.444408
0.0,6,14.458396
0.0,2,14.468415
1.0,3,14.479867
0.0,2,14.488904
0.0,1,14.49754
1.0,4,14.508489
0.0,2,14.518091
0.0,2,14.528271
0.0,4,14.540191
0.0,3,14.551389
0.0,1,14.560329
0.0,2,14.570883
0.0,4,14.585179
0.0,3,14.596851
0.0,1,14.605228
1.0,3,14.616644
0.0,2,14.628076
0.0,6,14.643842
1.0,4,14.658118
0.0,2,14.668503
0.0,3,14.681402
0.0,1,14.690108
0.0,1,14.699176
0.0,6,14.715478
0.0,3,14.728076
0.0,2,14.73804
0.0,5,14.752918
0.0,1,14.761933
1.0,5,14.77773
0.0,1,14.785587
1.0,6,14.801862
0.0,5,14.817302
0.0,1,14.826792
1.0,6,14.84289
0.0,2,14.853375
0.0,5,14.866478
0.0,1,14.874604
1.0,5,14.888824
0.0,2,14.899253
0.0,2,14.910203
1.0,4,14.924235
0.0,1,14.932544
0.0,3,14.943956
0.0,1,14.951756
0.0,3,14.962594
0.0,3,14.972827
0.0,4,14.986325
0.0,6,15.0021
0.0,3,15.013746
0.0,2,15.023451
0.0,2,15.033069
0.0,3,15.043473
2.0,8,15.061815
0.0,2,15.071545
0.0,1,15.079846
0.0,1,15.088011
0.0,1,15.097306
1.0,5,15.109261
0.0,6,15.125465
0.0,3,15.137385
0.0,1,15.14578
2.0,13,15.173505
0.0,1,15.181432
0.0,1,15.189219
1.0,6,15.206278
0.0,3,15.217175
0.0,3,15.228398
1.0,6,15.244924
0.0,4,15.25855
0.0,3,15.270573
1.0,4,15.282869
0.0,4,15.296446
0.0,1,15.30464
0.0,1,15.312844
0.0,1,15.322069
0.0,1,15.329818
0.0,2,15.340237
0.0,1,15.348014
0.0,2,15.358984
1.0,5,15.373083
0.0,2,15.38425
0.0,1,15.392358
0.0,3,15.404581
0.0,3,15.416136
0.0,4,15.43097
0.0,1,15.439407
1.0,4,15.45198
1.0,10,15.471895
0.0,3,15.484116
0.0,1,15.492564
0.0,3,15.503566
0.0,1,15.511646
0.0,2,15.522169
0.0,1,15.530678
0.0,2,15.540088
1.0,8,15.557214
0.0,1,15.566262
0.0,3,15.576919
0.0,8,15.596838
0.0,3,15.607234
0.0,2,15.616363
0.0,1,15.624414
0.0,6,15.638884
0.0,1,15.647113
0.0,2,15.657625
0.0,2,15.666733
0.0,1,15.674887
0.0,3,15.68603
0.0,2,15.696835
0.0,1,15.704696
0.0,1,15.713835
0.0,2,15.723121
0.0,4,15.735647
0.0,4,15.748497
0.0,1,15.75641
0.0,1,15.764886
0.0,3,15.776472
0.0,2,15.785399
0.0,5,15.799059
0.0,2,15.806445
0.0,1,15.814889
2.0,9,15.834592
0.0,2,15.844676
0.0,4,15.856866
0.0,2,15.866185
0.0,3,15.877262
0.0,3,15.887647
0.0,2,15.897681
0.0,1,15.906988
0.0,2,15.917027
0.0,1,15.925223
0.0,3,15.93624
1.0,4,15.948407
0.0,1,15.955158
0.0,2,15.964516
0.0,1,15.972913
0.0,2,15.981591
0.0,2,15.989961
0.0,3,16.001499
3.0,11,16.02434
0.0,3,16.03626
0.0,2,16.044822
0.0,1,16.053359
0.0,1,16.062253
0.0,1,16.071245
0.0,1,16.079183
0.0,1,16.087836
0.0,1,16.096933
0.0,1,16.106228
0.0,1,16.11347
0.0,2,16.123003
0.0,1,16.130986
0.0,2,16.142468
1.0,3,16.15337
0.0,1,16.161925
0.0,2,16.170305
0.0,1,16.178611
0.0,1,16.187132
1.0,7,16.205786
0.0,1,16.213712
0.0,3,16.225284
1.0,3,16.236824
0.0,8,16.255531
0.0,2,16.265526
0.0,2,16.275762
0.0,3,16.286381
1.0,5,16.298664
0.0,2,16.307999
0.0,1,16.316845
1.0,4,16.3293
0.0,1,16.337887
0.0,2,16.347091
1.0,5,16.363265
1.0,5,16.377907
0.0,1,16.386659
0.0,1,16.394651
1.0,7,16.411456
0.0,1,16.419139
0.0,1,16.427254
0.0,2,16.43629
0.0,3,16.447287
0.0,2,16.457119
0.0,3,16.468068
0.0,1,16.4769
0.0,1,16.484615
1.0,5,16.498027
0.0,2,16.507191
1.0,6,16.523748
2.0,9,16.543023
0.0,4,16.554467
0.0,6,16.570226
0.0,3,16.58157
0.0,1,16.590501
0.0,1,16.599507
0.0,1,16.60834
0.0,1,16.616559
0.0,2,16.626439
0.0,1,16.634224
0.0,2,16.644406
0.0,2,16.65407
1.0,6,16.669671
0.0,1,16.678054
0.0,3,16.68877
0.0,1,16.697028
0.0,1,16.705288
1.0,4,16.716893
0.0,2,16.727375
0.0,3,16.73826
0.0,2,16.747586
0.0,3,16.758336
0.0,5,16.772404
1.0,7,16.789983
0.0,1,16.798361
0.0,1,16.806561
0.0,1,16.815394
0.0,2,16.824609
0.0,2,16.833654
1.0,5,16.847368
0.0,1,16.855899
0.0,1,16.864117
0.0,1,16.872422
0.0,6,16.887157
0.0,2,16.896564
1.0,5,16.910989
0.0,3,16.921947
0.0,6,16.937539
0.0,3,16.949628
0.0,2,16.95799
1.0,4,16.970578
1.0,6,16.985195
0.0,1,16.993704
0.0,3,17.003225
1.0,9,17.025038
0.0,2,17.033865
0.0,3,17.045238
0.0,3,17.056149
0.0,2,17.066123
0.0,3,17.076897
0.0,1,17.085561
0.0,3,17.096045
0.0,2,17.105947
0.0,2,17.115242
0.0,2,17.125358
0.0,2,17.135688
0.0,4,17.148269
0.0,5,17.161378
0.0,2,17.171693
0.0,2,17.181385
0.0,1,17.190094
1.0,5,17.204602
1.0,4,17.217496
1.0,5,17.230941
0.0,1,17.239371
0.0,2,17.248766
0.0,1,17.257272
0.0,2,17.265564
0.0,3,17.276253
0.0,2,17.284878
0.0,3,17.29604
0.0,1,17.303611
0.0,1,17.311928
0.0,2,17.320589
0.0,1,17.32808
0.0,1,17.336462
0.0,1,17.345958
0.0,1,17.353027
0.0,2,17.36257
0.0,1,17.370968
0.0,3,17.381063
0.0,1,17.389539
0.0,1,17.397834
0.0,3,17.408588
1.0,4,17.421918
1.0,4,17.435048
0.0,2,17.443955
0.0,1,17.452538
1.0,8,17.471805
0.0,1,17.480297
0.0,1,17.488817
0.0,3,17.499903
1.0,6,17.51707
0.0,3,17.529149
0.0,1,17.537746
0.0,2,17.547109
0.0,1,17.555432
0.0,3,17.56655
0.0,4,17.580694
0.0,2,17.589947
0.0,1,17.599474
0.0,2,17.6075
1.0,7,17.623376
1.0,7,17.640646
0.0,3,17.65222
0.0,3,17.663667
0.0,6,17.679924
0.0,3,17.69153
0.0,3,17.703763
1.0,8,17.722268
0.0,2,17.73263
0.0,2,17.742205
0.0,2,17.752598
0.0,2,17.762229
0.0,1,17.771584
0.0,3,17.782137
0.0,1,17.790697
0.0,2,17.79941
1.0,6,17.815189
0.0,2,17.825872
0.0,2,17.834955
2.0,6,17.851438
0.0,1,17.859858
0.0,1,17.868509
0.0,1,17.877032
0.0,3,17.887796
0.0,3,17.899412
0.0,3,17.909925
0.0,1,17.919051
0.0,7,17.935268
0.0,1,17.943757
1.0,9,17.962438
0.0,2,17.973257
0.0,2,17.981969
0.0,2,17.989692
0.0,1,17.998335
0.0,2,18.010234
0.0,2,18.018722
0.0,1,18.027416
0.0,1,18.035158
0.0,3,18.047353
0.0,1,18.055424
0.0,1,18.064435
0.0,3,18.073776
1.0,4,18.086883
0.0,1,18.094933
0.0,4,18.10908
0.0,1,18.116508
0.0,2,18.125945
0.0,1,18.134455
1.0,5,18.150104
0.0,3,18.159617
0.0,3,18.17258
1.0,3,18.18307
0.0,3,18.194805
0.0,1,18.202121
0.0,1,18.210407
0.0,2,18.219089
0.0,3,18.229533
0.0,1,18.237742
0.0,3,18.249853
0.0,6,18.265408
0.0,2,18.273698
0.0,1,18.281782
2.0,7,18.2991
1.0,4,18.312724
0.0,1,18.320031
1.0,4,18.332705
0.0,2,18.342107
0.0,1,18.350538
0.0,3,18.360036
0.0,4,18.372666
0.0,1,18.382489
1.0,6,18.397593
0.0,1,18.406615
0.0,3,18.417039
0.0,3,18.42826
1.0,5,18.442301
0.0,4,18.453425
2.0,7,18.47147
1.0,3,18.48365
0.0,2,18.493583
0.0,2,18.502863
0.0,1,18.510231
0.0,3,18.52315
0.0,2,18.531835
1.0,6,18.547046
0.0,2,18.55687
0.0,1,18.566164
0.0,3,18.578149
0.0,1,18.585873
0.0,2,18.595052
0.0,3,18.60577
1.0,10,18.625838
1.0,5,18.639228
0.0,1,18.646647
1.0,4,18.659732
0.0,2,18.668353
0.0,1,18.676046
0.0,7,18.692805
0.0,2,18.703729
0.0,2,18.713879
0.0,1,18.722988
0.0,2,18.731498
0.0,2,18.742302
0.0,1,18.750391
0.0,5,18.766205
0.0,1,18.77485
0.0,2,18.78472
0.0,1,18.793037
1.0,5,18.80761
0.0,10,18.828
1.0,4,18.84258
0.0,3,18.855151
0.0,6,18.86969
0.0,1,18.878062
1.0,5,18.892988
0.0,3,18.904235
0.0,1,18.913821
0.0,1,18.922808
1.0,4,18.936998
0.0,2,18.946975
0.0,4,18.958896
0.0,2,18.969325
1.0,6,18.985071
0.0,3,18.99767
0.0,2,19.006007
0.0,1,19.013729
0.0,1,19.022337
1.0,5,19.036373
0.0,3,19.046434
0.0,2,19.055595
1.0,6,19.072221
0.0,1,19.08022
1.0,5,19.094743
0.0,2,19.103442
1.0,4,19.115979
0.0,2,19.124274
1.0,5,19.13924
1.0,4,19.152181
1.0,5,19.166668
0.0,5,19.178815
0.0,1,19.187057
0.0,1,19.195217
0.0,3,19.206954
0.0,1,19.215444
0.0,2,19.224622
0.0,1,19.232065
1.0,4,19.244749
0.0,2,19.25411
0.0,1,19.262606
3.0,15,19.289985
0.0,1,19.298131
0.0,1,19.305651
2.0,7,19.32311
1.0,5,19.335629
1.0,8,19.353784
0.0,1,19.361871
0.0,6,19.37552
0.0,1,19.383356
0.0,3,19.395667
0.0,1,19.403388
0.0,3,19.414679
0.0,1,19.423117
1.0,6,19.44015
0.0,3,19.450787
1.0,4,19.463735
0.0,3,19.474852
0.0,4,19.48668
0.0,1,19.494099
0.0,2,19.503811
0.0,3,19.515134
0.0,1,19.523209
1.0,5,19.536291
0.0,2,19.544582
1.0,5,19.559135
0.0,4,19.571778
1.0,11,19.592916
0.0,3,19.603886
0.0,2,19.61238
0.0,2,19.623325
0.0,2,19.631976
0.0,4,19.645012
0.0,3,19.655997
0.0,1,19.66432
0.0,1,19.673564
0.0,3,19.684332
0.0,2,19.694304
1.0,6,19.709954
0.0,2,19.719261
0.0,3,19.731183
0.0,1,19.738728
0.0,1,19.747407
0.0,1,19.755847
0.0,3,19.767957
0.0,3,19.779996
0.0,2,19.790836
0.0,4,19.802503
0.0,1,19.811671
0.0,4,19.824364
0.0,1,19.832937
0.0,2,19.842983
0.0,3,19.852748
0.0,2,19.863559
0.0,3,19.873831
0.0,3,19.885252
0.0,2,19.895175
0.0,1,19.902779
2.0,8,19.921208
0.0,3,19.93274
0.0,1,19.942239
1.0,5,19.955879
0.0,1,19.965413
0.0,2,19.973313
0.0,5,19.986575
0.0,1,19.995126
1.0,5,20.009178
0.0,4,20.020761
0.0,2,20.029234
0.0,2,20.037259
1.0,4,20.050187
0.0,2,20.058313
0.0,4,20.072393
0.0,2,20.080426
0.0,1,20.089874
0.0,1,20.098227
0.0,3,20.109966
0.0,1,20.118103
0.0,3,20.130868
0.0,2,20.140177
0.0,1,20.148877
0.0,3,20.159861
0.0,2,20.170108
0.0,2,20.179164
0.0,8,20.198003
0.0,3,20.208531
0.0,3,20.219463
0.0,1,20.227655
0.0,2,20.237739
0.0,1,20.245475
0.0,1,20.254818
0.0,3,20.266009
0.0,1,20.273932
0.0,2,20.282227
0.0,3,20.293147
0.0,3,20.304971
0.0,1,20.313101
2.0,5,20.327233
0.0,3,20.338133
0.0,1,20.345243
1.0,5,20.360619
0.0,3,20.371703
0.0,3,20.384073
0.0,1,20.391798
0.0,3,20.403051
0.0,3,20.413257
1.0,6,20.429273
0.0,3,20.440821
1.0,6,20.456398
2.0,9,20.476263
0.0,1,20.485426
0.0,6,20.500033
0.0,1,20.5091
0.0,2,20.518231
1.0,5,20.532704
1.0,6,20.548136
0.0,4,20.560272
0.0,2,20.571128
0.0,2,20.580728
1.0,4,20.59392
1.0,5,20.609777
0.0,3,20.620176
0.0,1,20.628289
0.0,1,20.637103
1.0,5,20.652565
0.0,2,20.661222
0.0,1,20.670409
0.0,3,20.681835
0.0,3,20.694898
2.0,10,20.714974
0.0,3,20.725666
0.0,5,20.738601
0.0,2,20.748725
0.0,2,20.757941
0.0,2,20.769178
0.0,1,20.776042
0.0,1,20.784882
0.0,2,20.792656
0.0,2,20.801769
0.0,2,20.811031
0.0,1,20.819074
0.0,1,20.826399
0.0,2,20.835933
0.0,3,20.847787
0.0,2,20.857223
0.0,2,20.865711
0.0,1,20.874712
0.0,2,20.883991
1.0,3,20.896685
0.0,2,20.905025
1.0,4,20.919035
0.0,1,20.92716
0.0,2,20.935447
0.0,3,20.946817
1.0,4,20.957961
0.0,2,20.9676
0.0,3,20.978708
0.0,2,20.987401
0.0,2,20.998573
1.0,4,21.012008
0.0,3,21.021485
0.0,1,21.030014
0.0,5,21.044511
0.0,1,21.052119
1.0,3,21.063244
0.0,2,21.0721
1.0,7,21.089056
0.0,2,21.098392
0.0,5,21.111709
0.0,1,21.11926
0.0,2,21.130353
1.0,4,21.142705
0.0,3,21.154898
0.0,6,21.169798
0.0,2,21.179628
0.0,1,21.188186
0.0,2,21.197164
0.0,2,21.206376
0.0,2,21.217225
0.0,3,21.227917
0.0,5,21.241864
0.0,2,21.251421
0.0,2,21.261569
2.0,15,21.289053
0.0,1,21.298285
1.0,7,21.313253
0.0,1,21.323362
0.0,1,21.33177
0.0,2,21.341949
1.0,7,21.359009
0.0,2,21.431464
0.0,2,21.441673
0.0,1,21.449561
1.0,5,21.462784
2.0,8,21.481983
0.0,2,21.491363
0.0,3,21.502869
1.0,6,21.517361
0.0,2,21.527161
0.0,5,21.538993
0.0,3,21.550743
0.0,2,21.561111
2.0,8,21.579446
0.0,2,21.587715
1.0,7,21.604663
0.0,2,21.614107
1.0,3,21.625787
1.0,4,21.63765
1.0,4,21.650334
0.0,2,21.659797
0.0,4,21.673492
1.0,4,21.685937
0.0,1,21.694098
0.0,2,21.703504
0.0,1,21.71273
0.0,2,21.721443
0.0,4,21.732384
0.0,4,21.744536
1.0,4,21.757374
0.0,1,21.766313
0.0,1,21.77457
0.0,1,21.782607
0.0,2,21.793006
0.0,1,21.801411
0.0,1,21.810244
0.0,3,21.821063
0.0,1,21.829832
0.0,4,21.843314
0.0,1,21.852066
0.0,3,21.864066
1.0,6,21.878675
0.0,2,21.887607
0.0,3,21.899744
0.0,2,21.908296
2.0,10,21.930341
3.0,11,21.953423
0.0,1,21.961637
0.0,2,21.97049
0.0,1,21.979956
0.0,2,21.988153
0.0,4,22.002089
0.0,1,22.010138
0.0,1,22.018857
0.0,1,22.026622
0.0,4,22.038814
0.0,2,22.049134
0.0,2,22.058773
0.0,5,22.072673
0.0,1,22.081684
0.0,1,22.089084
0.0,1,22.098938
0.0,1,22.106966
0.0,1,22.115245
1.0,3,22.125386
0.0,2,22.136747
0.0,1,22.145313
1.0,6,22.162704
0.0,2,22.173406
0.0,1,22.181652
0.0,5,22.194235
0.0,2,22.204818
0.0,1,22.213063
0.0,3,22.226311
2.0,7,22.244608
0.0,1,22.25247
1.0,5,22.266186
0.0,1,22.274692
0.0,1,22.28186
0.0,1,22.290116
0.0,2,22.299315
0.0,1,22.307908
0.0,3,22.317547
0.0,2,22.326828
0.0,1,22.334422
0.0,2,22.344784
0.0,3,22.356292
0.0,1,22.364662
0.0,1,22.371894
0.0,1,22.380218
0.0,2,22.389742
0.0,2,22.400643
0.0,2,22.41067
0.0,1,22.418664
0.0,2,22.427794
1.0,5,22.441528
0.0,1,22.448618
0.0,1,22.457335
0.0,1,22.465776
0.0,1,22.473868
0.0,2,22.483675
0.0,3,22.495056
0.0,3,22.505967
0.0,2,22.517446
0.0,7,22.533042
0.0,3,22.544141
0.0,5,22.559522
0.0,1,22.569195
0.0,1,22.577601
0.0,2,22.587878
2.0,9,22.607805
0.0,3,22.620204
0.0,1,22.627511
1.0,5,22.644361
0.0,4,22.657652
0.0,1,22.666417
0.0,1,22.674396
0.0,1,22.683551
0.0,2,22.691791
0.0,2,22.701501
0.0,1,22.710719
1.0,5,22.726308
0.0,2,22.736089
0.0,3,22.748641
0.0,1,22.757398
0.0,2,22.769067
0.0,2,22.77857
0.0,3,22.789106
1.0,10,22.810817
1.0,4,22.824304
0.0,2,22.832654
1.0,4,22.846943
1.0,5,22.861859
0.0,3,22.874268
0.0,1,22.882366
0.0,1,22.891837
0.0,4,22.904285
0.0,13,22.931577
0.0,4,22.944749
1.0,6,22.962186
0.0,1,22.970831
0.0,1,22.981573
0.0,1,22.98988
1.0,5,23.003503
0.0,3,23.013489
1.0,6,23.03059
0.0,3,23.041095
0.0,2,23.051336
0.0,3,23.063287
0.0,1,23.07146
0.0,5,23.085488
0.0,1,23.094451
0.0,2,23.103666
0.0,10,23.126694
0.0,3,23.137698
0.0,1,23.145915
0.0,3,23.156327
0.0,1,23.164917
0.0,2,23.174752
0.0,2,23.184434
1.0,5,23.197691
0.0,1,23.206841
0.0,3,23.21888
0.0,3,23.230252
0.0,2,23.240009
0.0,3,23.250345
0.0,1,23.259235
0.0,1,23.269206
0.0,1,23.276737
0.0,2,23.287232
1.0,8,23.304288
0.0,2,23.314238
0.0,7,23.329114
1.0,5,23.344264
0.0,1,23.353086
0.0,4,23.366101
1.0,3,23.37764
2.0,9,23.404698
1.0,5,23.419207
0.0,1,23.427659
0.0,1,23.435479
0.0,2,23.444665
0.0,1,23.451971
0.0,4,23.464513
0.0,2,23.47326
0.0,1,23.482395
0.0,6,23.496345
0.0,2,23.5058
0.0,3,23.517006
1.0,4,23.531439
0.0,1,23.539567
0.0,1,23.546895
0.0,1,23.555412
0.0,1,23.565315
0.0,4,23.577053
0.0,2,23.587405
0.0,3,23.598888
0.0,2,23.609563
1.0,6,23.625106
0.0,2,23.633484
0.0,2,23.642909
0.0,2,23.653252
0.0,3,23.665427
1.0,4,23.677865
1.0,5,23.692102
0.0,1,23.700576
0.0,1,23.707659
0.0,4,23.719347
0.0,3,23.729973
2.0,8,23.748098
0.0,1,23.755541
0.0,1,23.764157
0.0,1,23.771462
0.0,7,23.787202
0.0,1,23.794876
0.0,1,23.802322
0.0,2,23.810272
0.0,1,23.819866
1.0,4,23.83182
0.0,4,23.844154
0.0,2,23.853335
0.0,2,23.864543
2.0,5,23.874481
1.0,6,23.891432
0.0,2,23.899576
0.0,1,23.909063
0.0,1,23.916538
1.0,3,23.928784
1.0,4,23.939895
1.0,4,23.953598
1.0,5,23.968301
0.0,2,23.977418
0.0,1,23.985117
0.0,3,23.997291
0.0,3,24.008745
0.0,1,24.016858
0.0,1,24.023877
0.0,1,24.032613
0.0,2,24.043046
1.0,4,24.056305
0.0,1,24.063521
0.0,2,24.07382
0.0,1,24.081033
0.0,4,24.092366
0.0,1,24.100807
0.0,2,24.109035
0.0,2,24.118174
0.0,5,24.130885
0.0,1,24.138654
0.0,1,24.148113
0.0,2,24.155387
2.0,8,24.172462
0.0,6,24.187353
1.0,5,24.200921
0.0,3,24.211499
0.0,1,24.219478
0.0,1,24.22747
0.0,1,24.236751
1.0,7,24.254337
0.0,2,24.26355
0.0,1,24.271414
0.0,2,24.280938
0.0,2,24.289434
0.0,2,24.298897
0.0,2,24.309252
0.0,2,24.320577
0.0,3,24.331184
0.0,5,24.344307
1.0,5,24.35862
1.0,6,24.373064
1.0,4,24.386452
0.0,1,24.395628
0.0,2,24.404247
1.0,3,24.416143
0.0,4,24.428565
0.0,3,24.440502
0.0,1,24.447843
0.0,2,24.457208
0.0,1,24.464625
0.0,3,24.475813
1.0,5,24.48973
0.0,2,24.49974
1.0,5,24.514894
0.0,2,24.523689
0.0,5,24.53587
0.0,2,24.544401
0.0,1,24.552479
0.0,2,24.562916
0.0,2,24.572167
0.0,3,24.58485
0.0,1,24.5938
1.0,8,24.61078
0.0,1,24.618343
0.0,3,24.629582
1.0,6,24.645231
1.0,3,24.656075
0.0,1,24.663847
0.0,1,24.673832
0.0,1,24.681443
1.0,5,24.69452
3.0,12,24.718228
1.0,5,24.732509
0.0,1,24.740582
0.0,5,24.753021
0.0,2,24.762114
0.0,2,24.772563
0.0,1,24.780345
0.0,3,24.792239
0.0,4,24.804182
0.0,1,24.812917
0.0,6,24.828444
0.0,3,24.841577
0.0,3,24.851537
0.0,1,24.860592
1.0,5,24.874713
0.0,2,24.883591
0.0,2,24.89234
0.0,1,24.900718
0.0,1,24.909923
0.0,2,24.919663
0.0,3,24.929783
0.0,1,24.939456
0.0,1,24.947574
0.0,2,24.957933
0.0,1,24.966483
0.0,3,24.978719
0.0,6,24.993371
0.0,1,25.002377
0.0,5,25.015831
0.0,1,25.024162
0.0,1,25.031716
0.0,5,25.044574
1.0,10,25.065962
0.0,3,25.077741
1.0,4,25.090943
0.0,2,25.100036
0.0,1,25.107726
0.0,1,25.116883
0.0,3,25.129683
0.0,6,25.145713
0.0,1,25.154256
0.0,1,25.164177
0.0,3,25.175612
0.0,3,25.188312
0.0,2,25.197858
0.0,1,25.207461
1.0,3,25.218712
0.0,1,25.228132
0.0,2,25.236575
1.0,4,25.249646
0.0,5,25.264577
0.0,3,25.27465
0.0,4,25.286914
0.0,2,25.297348
0.0,11,25.319499
0.0,3,25.328791
0.0,1,25.337743
0.0,1,25.346724
0.0,1,25.35477
0.0,1,25.363969
1.0,6,25.379625
0.0,1,25.388846
0.0,2,25.397688
0.0,4,25.410804
0.0,1,25.420466
0.0,1,25.429413
0.0,5,25.443748
0.0,1,25.452483
0.0,1,25.461888
1.0,5,25.476885
0.0,3,25.488731
0.0,1,25.49698
0.0,2,25.506796
0.0,4,25.518381
0.0,2,25.526477
0.0,4,25.538963
0.0,2,25.548293
0.0,2,25.558468
0.0,3,25.568917
0.0,1,25.57728
0.0,2,25.587112
2.0,10,25.60822
2.0,7,25.624677
1.0,9,25.642559
0.0,1,25.651007
1.0,4,25.663687
0.0,1,25.671687
0.0,3,25.683449
0.0,2,25.693751
0.0,1,25.704041
0.0,2,25.712926
0.0,3,25.723995
0.0,2,25.7335
0.0,1,25.741716
0.0,3,25.752469
0.0,2,25.76154
0.0,1,25.769746
0.0,4,25.784667
0.0,4,25.798137
1.0,7,25.818041
2.0,9,25.837562
0.0,2,25.847499
0.0,1,25.855585
1.0,5,25.870851
0.0,3,25.882207
0.0,3,25.8929
0.0,3,25.905098
1.0,6,25.920938
1.0,5,25.933464
0.0,2,25.943347
1.0,9,25.963556
0.0,1,25.972508
1.0,4,25.985415
0.0,1,25.994461
0.0,3,26.00629
0.0,1,26.015031
0.0,3,26.025853
0.0,3,26.037661
0.0,3,26.04907
0.0,1,26.057341
0.0,1,26.065444
0.0,2,26.074634
0.0,1,26.08305
0.0,1,26.091243
0.0,2,26.100304
0.0,2,26.110409
0.0,1,26.11732
0.0,2,26.125983
0.0,1,26.134907
1.0,7,26.15086
0.0,2,26.16083
0.0,2,26.170217
1.0,6,26.185029
1.0,7,26.202783
0.0,1,26.212389
0.0,2,26.22114
0.0,2,26.230868
0.0,2,26.239992
0.0,1,26.249407
1.0,3,26.259871
0.0,6,26.274248
1.0,4,26.286692
0.0,3,26.296864
0.0,2,26.306251
0.0,3,26.317592
0.0,6,26.333073
0.0,5,26.345968
0.0,3,26.356447
0.0,1,26.363709
0.0,2,26.373779
0.0,2,26.3824
0.0,2,26.391551
0.0,1,26.400196
0.0,2,26.409511
1.0,3,26.420754
0.0,1,26.429113
1.0,4,26.441148
0.0,2,26.451396
1.0,8,26.469808
0.0,2,26.479642
0.0,1,26.488049
0.0,1,26.49674
0.0,2,26.505811
1.0,5,26.521116
0.0,2,26.530768
0.0,2,26.540335
0.0,1,26.548663
0.0,3,26.559505
0.0,2,26.568385
0.0,1,26.576661
0.0,8,26.594291
0.0,3,26.604813
0.0,1,26.61237
0.0,1,26.621068
0.0,6,26.63728
0.0,1,26.64565
0.0,4,26.656174
0.0,3,26.66826
0.0,8,26.685791
0.0,1,26.694659
0.0,2,26.703831
1.0,5,26.716738
0.0,4,26.72857
0.0,1,26.736666
1.0,5,26.748842
0.0,1,26.758094
0.0,3,26.769817
0.0,2,26.778378
0.0,5,26.791933
1.0,5,26.806607
0.0,1,26.814451
1.0,7,26.830736
0.0,1,26.83967
0.0,3,26.851604
0.0,2,26.860982
1.0,8,26.878949
0.0,2,26.887686
0.0,1,26.895705
2.0,9,26.915999
0.0,1,26.922711
0.0,2,26.933142
0.0,1,26.942441
0.0,5,26.95616
0.0,1,26.965072
0.0,1,26.973499
0.0,2,26.982184
0.0,1,26.990109
0.0,1,26.998714
0.0,1,27.007151
0.0,1,27.017062
0.0,1,27.024558
1.0,5,27.038596
0.0,2,27.047129
0.0,1,27.05548
0.0,1,27.063056
1.0,4,27.075446
2.0,8,27.091482
1.0,4,27.105281
0.0,3,27.117144
0.0,5,27.131343
0.0,2,27.141519
0.0,2,27.151139
0.0,3,27.162242
0.0,2,27.170967
0.0,1,27.178285
0.0,2,27.188897
1.0,3,27.199739
0.0,1,27.208914
0.0,3,27.219287
0.0,1,27.228401
0.0,3,27.238462
0.0,3,27.24889
0.0,1,27.256832
0.0,2,27.266532
0.0,1,27.274346
0.0,1,27.28263
0.0,2,27.291986
1.0,4,27.305179
0.0,1,27.312286
0.0,2,27.32083
0.0,2,27.331075
0.0,3,27.341794
0.0,1,27.350127
1.0,5,27.362878
0.0,8,27.380339
0.0,1,27.390296
1.0,5,27.403295
0.0,1,27.411803
0.0,2,27.420904
0.0,2,27.430339
1.0,6,27.446422
0.0,2,27.455105
1.0,6,27.468801
0.0,3,27.480915
1.0,5,27.495596
0.0,1,27.50367
1.0,5,27.516751
0.0,1,27.524316
0.0,1,27.532619
0.0,4,27.544121
0.0,2,27.554165
0.0,3,27.566596
2.0,12,27.592775
2.0,9,27.611483
0.0,2,27.621612
1.0,5,27.635759
0.0,2,27.644395
0.0,1,27.65239
0.0,1,27.660612
0.0,1,27.66885
0.0,3,27.677374
1.0,5,27.69114
0.0,3,27.702592
0.0,1,27.711169
0.0,3,27.722937
0.0,2,27.732863
0.0,3,27.74305
0.0,1,27.751159
0.0,2,27.759464
0.0,2,27.768734
0.0,1,27.776374
0.0,1,27.784424
0.0,7,27.800149
0.0,1,27.808208
