#{"t_start": 1653470172.6610506, "env_id": null}
r,l,t
0.0,1,20.055648
1.0,7,20.077506
0.0,4,20.09292
0.0,2,20.105473
2.0,9,20.132892
1.0,7,20.156184
1.0,5,20.173293
1.0,11,20.202442
1.0,6,20.2233
1.0,8,20.250274
0.0,3,20.26253
1.0,4,20.280293
0.0,4,20.296481
0.0,1,20.304919
0.0,3,20.319243
1.0,4,20.336407
2.0,11,20.36861
0.0,3,20.38119
2.0,9,20.41111
1.0,5,20.430513
1.0,7,20.452734
0.0,3,20.466494
0.0,2,20.47957
0.0,3,20.492306
0.0,1,20.50113
0.0,5,20.516773
1.0,5,20.536438
1.0,5,20.553459
0.0,2,20.566525
1.0,6,20.588069
1.0,8,20.615751
2.0,9,20.641802
0.0,1,20.652905
0.0,3,20.664584
0.0,2,20.678826
0.0,4,20.692641
0.0,1,20.704096
1.0,3,20.715003
1.0,4,20.732562
1.0,4,20.74968
1.0,5,20.767685
2.0,14,20.805439
0.0,1,20.814475
2.0,11,20.842093
1.0,5,20.861276
0.0,3,20.875205
1.0,8,20.899368
0.0,2,20.910936
0.0,5,20.928986
0.0,6,20.946515
0.0,4,20.960582
0.0,1,20.968122
0.0,5,20.985341
1.0,5,21.003498
0.0,1,21.011658
0.0,3,21.024539
0.0,3,21.035385
1.0,6,21.053098
1.0,6,21.076611
0.0,1,21.08589
1.0,7,21.109183
2.0,9,21.135379
0.0,1,21.144213
0.0,2,21.156887
1.0,4,21.171375
0.0,2,21.184488
1.0,5,21.203383
0.0,7,21.224575
0.0,3,21.239734
1.0,5,21.258566
1.0,3,21.27186
2.0,12,21.30777
0.0,1,21.316724
1.0,10,21.342247
2.0,9,21.365462
0.0,3,21.377642
0.0,2,21.390724
1.0,6,21.41061
1.0,5,21.429356
2.0,9,21.458663
1.0,5,21.478348
2.0,7,21.499933
0.0,2,21.511753
1.0,3,21.524116
1.0,8,21.552294
0.0,6,21.572802
2.0,9,21.601366
2.0,8,21.625159
1.0,9,21.655394
2.0,7,21.678264
0.0,4,21.690922
1.0,9,21.719561
2.0,11,21.751886
1.0,12,21.785379
0.0,5,21.803852
0.0,6,21.822675
1.0,5,21.841892
0.0,1,21.850031
0.0,2,21.862332
0.0,3,21.874214
1.0,7,21.899101
3.0,12,21.931147
0.0,2,21.941854
1.0,5,21.961079
0.0,1,21.971562
0.0,3,21.984888
1.0,5,22.003276
0.0,6,22.023082
0.0,2,22.036757
0.0,3,22.047731
1.0,9,22.07395
3.0,21,22.126158
0.0,3,22.140678
1.0,6,22.15942
1.0,6,22.180256
3.0,10,22.209435
1.0,16,22.253796
2.0,7,22.273332
1.0,11,22.304688
0.0,3,22.319165
1.0,6,22.340645
1.0,11,22.372806
2.0,6,22.390104
0.0,2,22.402238
0.0,2,22.412354
1.0,4,22.428085
1.0,7,22.451056
1.0,6,22.474435
0.0,6,22.491875
2.0,7,22.515633
1.0,7,22.537867
0.0,1,22.545845
3.0,11,22.577955
1.0,7,22.59969
0.0,3,22.615427
2.0,8,22.641612
1.0,5,22.659194
1.0,6,22.679827
0.0,3,22.692742
1.0,6,22.716552
0.0,3,22.726711
0.0,2,22.739023
2.0,9,22.763468
0.0,1,22.773983
0.0,2,22.78472
1.0,5,22.800314
0.0,3,22.816738
3.0,12,22.848629
1.0,6,22.869675
0.0,1,22.877941
3.0,14,22.918118
1.0,5,22.938053
1.0,8,22.966262
2.0,6,22.986325
1.0,4,23.002874
1.0,13,23.037255
1.0,8,23.064156
1.0,7,23.085669
1.0,13,23.123958
1.0,9,23.148783
0.0,6,23.167264
0.0,1,23.17624
1.0,5,23.195467
3.0,13,23.231781
0.0,3,23.24293
1.0,5,23.260154
1.0,5,23.280325
1.0,6,23.302795
0.0,1,23.311591
2.0,11,23.342718
1.0,6,23.362718
0.0,2,23.374347
0.0,3,23.386552
0.0,2,23.399064
0.0,3,23.409573
0.0,3,23.424721
0.0,2,23.435588
0.0,1,23.444001
0.0,3,23.458843
0.0,3,23.472527
0.0,3,23.48447
1.0,10,23.517129
2.0,11,23.547715
1.0,5,23.564138
0.0,3,23.579021
0.0,1,23.58791
0.0,3,23.602131
0.0,2,23.610688
1.0,4,23.625077
2.0,8,23.653002
1.0,9,23.677027
1.0,7,23.699723
0.0,1,23.708725
2.0,10,23.739219
1.0,8,23.763287
1.0,5,23.781785
0.0,3,23.792994
2.0,9,23.820858
1.0,4,23.843644
0.0,3,23.874203
1.0,12,23.906239
1.0,4,23.920154
3.0,16,23.963768
0.0,1,23.972642
1.0,4,23.986969
1.0,6,24.008601
1.0,5,24.029542
1.0,6,24.05166
1.0,6,24.073426
1.0,8,24.096909
0.0,3,24.112029
1.0,5,24.131194
0.0,2,24.140924
2.0,6,24.16045
0.0,7,24.181819
1.0,8,24.20788
2.0,13,24.24627
0.0,3,24.25585
1.0,4,24.271885
2.0,10,24.29936
1.0,4,24.317082
0.0,1,24.325849
1.0,8,24.352124
3.0,13,24.386669
1.0,7,24.409892
1.0,6,24.428296
2.0,8,24.460018
0.0,2,24.469523
1.0,14,24.510118
3.0,13,24.545
1.0,7,24.570964
0.0,2,24.581377
1.0,5,24.598529
1.0,6,24.618979
1.0,4,24.6355
0.0,2,24.648474
2.0,8,24.671141
1.0,4,24.687443
0.0,2,24.697275
0.0,8,24.721856
2.0,6,24.744556
1.0,6,24.766144
0.0,2,24.778788
2.0,6,24.797729
2.0,14,24.8385
0.0,1,24.84675
0.0,3,24.860651
0.0,3,24.872777
0.0,2,24.884937
2.0,20,24.947452
1.0,5,24.980246
1.0,6,25.001933
2.0,7,25.02221
1.0,7,25.047164
0.0,3,25.057885
1.0,4,25.076279
3.0,13,25.112704
1.0,9,25.135125
2.0,7,25.159631
0.0,6,25.177625
0.0,3,25.190366
0.0,2,25.200484
0.0,3,25.213483
0.0,1,25.221848
0.0,3,25.233101
1.0,13,25.267821
0.0,5,25.284461
2.0,7,25.307073
1.0,6,25.330376
0.0,2,25.340433
0.0,3,25.355352
1.0,3,25.367648
0.0,3,25.380893
1.0,4,25.396488
1.0,5,25.415322
0.0,3,25.427855
1.0,9,25.454783
1.0,9,25.483752
1.0,7,25.506082
0.0,3,25.52167
2.0,9,25.548803
1.0,6,25.568774
0.0,2,25.578886
1.0,6,25.599632
0.0,2,25.612078
1.0,5,25.629859
0.0,8,25.649883
1.0,9,25.677647
0.0,1,25.686047
2.0,10,25.716555
0.0,1,25.728459
2.0,11,25.761536
0.0,3,25.774239
1.0,6,25.798225
2.0,9,25.824674
0.0,4,25.840082
1.0,4,25.856599
1.0,7,25.878927
0.0,3,25.89234
2.0,8,25.915976
1.0,6,25.938138
3.0,15,25.977889
1.0,6,25.998366
0.0,3,26.013532
0.0,5,26.030768
1.0,7,26.051988
1.0,5,26.067342
0.0,10,26.092371
4.0,15,26.132017
0.0,4,26.148272
0.0,5,26.167988
0.0,3,26.18112
2.0,16,26.226397
1.0,9,26.251155
1.0,6,26.275514
1.0,6,26.296068
0.0,1,26.305096
2.0,12,26.341087
2.0,9,26.366274
1.0,5,26.385247
0.0,3,26.398016
0.0,3,26.411477
1.0,5,26.428011
0.0,3,26.440479
1.0,5,26.456889
0.0,4,26.471214
1.0,10,26.5017
1.0,9,26.528278
0.0,1,26.536961
0.0,3,26.547949
0.0,3,26.560193
0.0,3,26.575261
1.0,7,26.598568
0.0,1,26.606079
0.0,3,26.619682
0.0,3,26.632331
1.0,5,26.649496
0.0,1,26.660261
0.0,3,26.670542
0.0,3,26.68398
1.0,7,26.703719
1.0,5,26.721611
0.0,1,26.730016
0.0,2,26.741714
1.0,5,26.761521
2.0,10,26.79023
0.0,3,26.800745
1.0,6,26.823127
0.0,2,26.834064
0.0,6,26.855368
0.0,1,26.864881
1.0,8,26.887544
0.0,1,26.895865
1.0,4,26.912742
0.0,5,26.930581
0.0,2,26.940246
0.0,1,26.951897
0.0,2,26.960398
0.0,1,26.968505
1.0,7,26.993553
0.0,3,27.00743
1.0,4,27.024051
1.0,8,27.050484
2.0,12,27.085052
0.0,3,27.100839
1.0,6,27.121674
2.0,9,27.147889
1.0,4,27.161847
0.0,4,27.176901
2.0,11,27.207695
2.0,11,27.236879
2.0,9,27.26084
0.0,1,27.271582
0.0,1,27.279979
1.0,7,27.302887
2.0,9,27.331399
3.0,7,27.351312
2.0,10,27.382074
3.0,9,27.409942
0.0,2,27.42189
2.0,13,27.456147
1.0,6,27.477786
0.0,4,27.494311
1.0,8,27.520216
2.0,9,27.549907
1.0,6,27.570178
0.0,1,27.578805
0.0,3,27.591438
1.0,7,27.614444
3.0,11,27.643494
0.0,3,27.655478
1.0,3,27.666792
1.0,7,27.690582
0.0,3,27.701266
1.0,6,27.72523
0.0,1,27.73375
2.0,7,27.757372
0.0,5,27.775257
2.0,12,27.810102
0.0,2,27.819879
1.0,4,27.836593
0.0,1,27.845376
2.0,13,27.883993
0.0,2,27.892689
2.0,7,27.915129
1.0,3,27.929737
1.0,6,27.950805
0.0,1,27.959829
1.0,5,27.979252
1.0,6,27.999861
1.0,11,28.033665
2.0,8,28.051046
0.0,1,28.061913
0.0,1,28.070559
1.0,8,28.092552
1.0,6,28.114485
0.0,3,28.127655
2.0,11,28.158773
0.0,2,28.170457
2.0,7,28.190563
1.0,6,28.212569
2.0,9,28.24298
0.0,2,28.254226
4.0,14,28.290692
0.0,3,28.304034
3.0,11,28.331634
3.0,14,28.369882
1.0,7,28.391704
2.0,13,28.431632
1.0,5,28.451222
3.0,13,28.490376
1.0,7,28.513528
2.0,16,28.560131
3.0,10,28.591719
1.0,4,28.607387
2.0,9,28.635484
2.0,7,28.656775
2.0,6,28.675958
0.0,3,28.690018
0.0,1,28.698008
0.0,3,28.714113
2.0,13,28.750594
1.0,7,28.775012
0.0,5,28.792196
0.0,3,28.805163
1.0,4,28.822478
0.0,4,28.837019
3.0,16,28.879491
1.0,6,28.897124
0.0,1,28.907791
1.0,6,28.929071
0.0,1,28.936678
1.0,4,28.953457
0.0,2,28.962811
2.0,12,28.996987
2.0,10,29.024159
1.0,9,29.049194
1.0,4,29.066301
0.0,3,29.08016
2.0,11,29.107957
1.0,8,29.134439
0.0,3,29.144864
2.0,8,29.173616
0.0,1,29.182311
0.0,3,29.195878
0.0,1,29.204533
1.0,9,29.233191
1.0,7,29.256792
2.0,7,29.278861
1.0,6,29.301413
1.0,4,29.315887
0.0,3,29.328942
1.0,6,29.348966
1.0,4,29.365005
2.0,11,29.395866
1.0,6,29.414616
3.0,12,29.449552
0.0,3,29.462483
1.0,7,29.48612
2.0,7,29.50744
1.0,6,29.527858
2.0,9,29.558575
0.0,1,29.566821
1.0,7,29.590094
1.0,8,29.612907
1.0,9,29.641682
1.0,6,29.661817
1.0,8,29.685868
1.0,6,29.707655
2.0,9,29.734615
1.0,5,29.75364
0.0,5,29.771176
0.0,3,29.786453
2.0,12,29.815962
2.0,7,29.839231
0.0,3,29.85496
1.0,6,29.874887
1.0,6,29.894697
4.0,15,29.934464
1.0,6,29.953801
0.0,3,29.966764
1.0,7,29.990847
0.0,1,29.999707
2.0,7,30.020105
1.0,6,30.038628
1.0,6,30.060752
0.0,1,30.070038
2.0,11,30.101228
2.0,7,30.121984
0.0,3,30.134644
2.0,13,30.169501
1.0,4,30.183798
1.0,12,30.217891
0.0,3,30.228126
1.0,6,30.249303
1.0,5,30.263373
2.0,12,30.297055
1.0,5,30.313752
1.0,6,30.333285
0.0,4,30.348907
1.0,8,30.376369
2.0,10,30.403604
1.0,8,30.428831
1.0,8,30.455991
0.0,5,30.472178
0.0,2,30.481063
1.0,8,30.507997
2.0,8,30.532057
3.0,11,30.565441
0.0,4,30.579781
1.0,11,30.613416
1.0,9,30.63812
4.0,13,30.672701
1.0,11,30.70458
1.0,4,30.721143
0.0,2,30.730722
1.0,4,30.748136
1.0,7,30.771459
3.0,17,30.816747
2.0,8,30.844023
0.0,9,30.86843
1.0,7,30.891992
0.0,5,30.910348
2.0,16,30.954392
1.0,6,30.976352
2.0,15,31.016292
1.0,5,31.035011
0.0,1,31.043025
0.0,1,31.054079
1.0,7,31.074098
2.0,9,31.103389
2.0,14,31.142115
1.0,6,31.161667
1.0,4,31.177144
1.0,6,31.19747
0.0,3,31.210276
1.0,5,31.2255
1.0,7,31.248121
2.0,16,31.292497
2.0,12,31.323398
1.0,6,31.344815
1.0,7,31.365777
2.0,10,31.397087
1.0,6,31.413166
3.0,10,31.443868
2.0,9,31.471341
1.0,8,31.498694
1.0,7,31.519269
0.0,11,31.552554
3.0,10,31.582579
1.0,4,31.599893
0.0,3,31.613049
1.0,6,31.633791
0.0,6,31.651962
2.0,14,31.686219
3.0,13,31.7198
1.0,8,31.747234
0.0,1,31.755383
0.0,5,31.774833
1.0,10,31.802399
0.0,5,31.820725
0.0,14,31.858499
1.0,5,31.878667
0.0,1,31.887097
1.0,6,31.909693
2.0,5,31.926925
2.0,9,31.954368
2.0,11,31.985642
1.0,5,32.00317
2.0,11,32.036693
0.0,3,32.047767
1.0,4,32.062898
0.0,1,32.072086
2.0,5,32.09018
0.0,10,32.117643
1.0,8,32.140736
1.0,7,32.163172
2.0,15,32.202903
0.0,1,32.21123
0.0,3,32.224126
0.0,9,32.249523
2.0,8,32.272845
2.0,7,32.295586
2.0,5,32.313287
1.0,5,32.330452
1.0,6,32.347492
2.0,10,32.377428
3.0,14,32.41563
1.0,9,32.442511
0.0,2,32.451486
2.0,10,32.482026
2.0,10,32.509803
1.0,5,32.530281
3.0,10,32.560002
2.0,8,32.584777
3.0,15,32.625714
1.0,5,32.644515
1.0,6,32.665219
2.0,15,32.704674
0.0,6,32.722748
2.0,13,32.760178
1.0,5,32.780642
2.0,8,32.801544
3.0,14,32.84192
0.0,3,32.856171
2.0,7,32.877075
1.0,10,32.907792
1.0,5,32.925704
0.0,1,32.933941
2.0,9,32.961252
1.0,8,32.990247
1.0,4,33.001911
3.0,16,33.04435
2.0,8,33.068271
1.0,5,33.087229
2.0,14,33.124637
0.0,10,33.150953
1.0,6,33.171594
4.0,13,33.210182
0.0,6,33.229138
2.0,14,33.267431
0.0,1,33.274937
1.0,4,33.290128
0.0,3,33.299777
3.0,17,33.346019
1.0,7,33.366922
0.0,3,33.379994
0.0,3,33.389821
0.0,2,33.40289
0.0,3,33.416142
0.0,3,33.430404
0.0,1,33.438689
2.0,11,33.468813
1.0,5,33.486689
2.0,6,33.510679
0.0,3,33.521864
1.0,8,33.549248
1.0,5,33.564949
1.0,7,33.584796
2.0,9,33.610295
0.0,4,33.62432
1.0,7,33.644793
3.0,10,33.675443
0.0,2,33.687919
1.0,5,33.705392
2.0,13,33.740323
0.0,3,33.753569
0.0,3,33.765301
1.0,5,33.78418
2.0,8,33.807065
1.0,6,33.82579
0.0,1,33.834806
1.0,7,33.858835
1.0,6,33.878167
2.0,11,33.909446
0.0,3,33.921946
1.0,7,33.944133
1.0,5,33.962015
2.0,7,33.987445
2.0,13,34.021687
0.0,3,34.035441
1.0,4,34.050937
0.0,5,34.067276
2.0,7,34.090412
1.0,6,34.110867
1.0,8,34.133801
0.0,1,34.143104
2.0,8,34.170026
3.0,20,34.218807
2.0,9,34.246181
2.0,7,34.269526
2.0,9,34.297285
0.0,3,34.311768
0.0,3,34.325018
1.0,6,34.34208
2.0,15,34.381192
2.0,8,34.408875
0.0,2,34.419237
0.0,3,34.431887
1.0,7,34.451776
2.0,9,34.480374
3.0,14,34.519099
2.0,9,34.545407
1.0,7,34.569637
2.0,8,34.594798
1.0,6,34.615045
2.0,8,34.639988
3.0,10,34.668864
2.0,9,34.697062
2.0,8,34.722054
1.0,8,34.745023
0.0,3,34.759196
2.0,12,34.791104
1.0,9,34.817574
1.0,4,34.83467
1.0,9,34.859596
2.0,7,34.882881
3.0,20,34.93565
0.0,2,34.945251
3.0,12,34.979069
2.0,14,35.015898
1.0,5,35.032217
1.0,6,35.049965
2.0,18,35.095637
1.0,4,35.112723
0.0,6,35.128971
1.0,8,35.149101
0.0,3,35.161889
0.0,4,35.175292
2.0,7,35.198792
2.0,8,35.223996
0.0,3,35.238203
3.0,21,35.292242
2.0,15,35.334436
3.0,18,35.382567
2.0,13,35.41815
3.0,10,35.445061
3.0,14,35.481992
2.0,7,35.507588
2.0,10,35.535372
2.0,10,35.566674
1.0,6,35.5877
1.0,5,35.605934
0.0,3,35.616465
4.0,17,35.662047
3.0,21,35.714594
1.0,5,35.733703
2.0,7,35.75015
0.0,3,35.762386
0.0,6,35.781719
0.0,4,35.797724
1.0,3,35.812816
3.0,14,35.849716
1.0,7,35.874147
2.0,10,35.902701
0.0,3,35.912335
0.0,2,35.925718
0.0,3,35.935824
1.0,11,35.96532
3.0,13,35.999764
1.0,5,36.018292
1.0,11,36.047185
2.0,7,36.073591
2.0,8,36.097873
0.0,1,36.108405
3.0,19,36.150301
2.0,11,36.184607
0.0,6,36.201487
2.0,10,36.23138
3.0,12,36.264433
1.0,12,36.297062
2.0,8,36.319566
2.0,16,36.359001
0.0,1,36.36967
0.0,3,36.380121
2.0,11,36.407906
1.0,6,36.427899
3.0,12,36.461607
2.0,10,36.491414
3.0,12,36.524391
1.0,9,36.552273
3.0,12,36.58812
1.0,5,36.60357
0.0,3,36.613532
1.0,4,36.629581
1.0,9,36.655371
1.0,11,36.686711
2.0,10,36.715268
3.0,15,36.751353
0.0,3,36.764995
1.0,6,36.784671
0.0,1,36.792365
0.0,1,36.801067
0.0,2,36.813233
6.0,24,36.870732
1.0,8,36.896414
0.0,2,36.906888
2.0,7,36.930386
1.0,15,36.972939
1.0,8,36.995929
0.0,2,37.009392
2.0,13,37.044952
1.0,3,37.06057
2.0,17,37.103272
1.0,5,37.12265
2.0,10,37.15196
3.0,19,37.201528
2.0,7,37.220809
2.0,10,37.252327
1.0,9,37.274861
0.0,3,37.287849
0.0,2,37.29725
0.0,2,37.309514
0.0,2,37.318765
0.0,6,37.338928
1.0,4,37.355766
2.0,10,37.383264
4.0,18,37.433316
4.0,22,37.48749
0.0,3,37.499943
1.0,8,37.525935
2.0,10,37.554135
0.0,6,37.575426
1.0,14,37.611046
3.0,10,37.637848
4.0,14,37.670863
1.0,8,37.696777
3.0,18,37.742638
1.0,4,37.758285
2.0,7,37.782207
1.0,5,37.800072
0.0,1,37.80864
3.0,14,37.847895
3.0,15,37.889679
2.0,8,37.914807
5.0,17,37.960398
2.0,9,37.98967
0.0,3,38.002246
1.0,6,38.021582
1.0,7,38.044359
1.0,10,38.073113
0.0,5,38.089559
0.0,3,38.101623
0.0,3,38.116999
0.0,3,38.126994
2.0,9,38.1564
2.0,11,38.186479
0.0,3,38.19926
1.0,6,38.220689
1.0,6,38.241739
0.0,2,38.253904
1.0,4,38.26993
0.0,3,38.28002
1.0,6,38.297454
3.0,18,38.341934
1.0,6,38.360598
0.0,2,38.372988
1.0,4,38.386694
2.0,8,38.412054
4.0,16,38.455275
3.0,15,38.493318
2.0,9,38.522788
1.0,5,38.54078
0.0,3,38.552819
0.0,6,38.569666
4.0,17,38.615507
1.0,15,38.65272
1.0,8,38.676429
3.0,10,38.70544
2.0,8,38.728556
2.0,7,38.752458
1.0,4,38.766759
3.0,10,38.797722
2.0,10,38.825471
2.0,12,38.859431
0.0,4,38.872535
2.0,8,38.89509
0.0,3,38.906959
2.0,9,38.93244
0.0,3,38.942905
0.0,3,38.955908
1.0,5,38.975051
1.0,11,39.005359
4.0,19,39.052111
3.0,11,39.081891
2.0,8,39.103884
0.0,2,39.112673
0.0,1,39.121712
2.0,19,39.167521
0.0,3,39.18205
2.0,11,39.213047
1.0,5,39.229825
1.0,5,39.247501
1.0,6,39.267815
2.0,9,39.292347
4.0,14,39.329695
0.0,2,39.340214
1.0,11,39.37085
4.0,14,39.407335
2.0,8,39.434255
1.0,11,39.464446
3.0,16,39.50303
5.0,18,39.551507
0.0,3,39.564434
2.0,9,39.591888
3.0,13,39.626393
2.0,8,39.651225
2.0,10,39.677047
1.0,13,39.71213
0.0,3,39.724584
0.0,3,39.734555
2.0,10,39.763633
0.0,1,39.773368
3.0,17,39.820317
1.0,8,39.845534
0.0,2,39.85803
2.0,10,39.888747
2.0,6,39.904044
2.0,8,39.931092
2.0,12,39.963409
0.0,6,39.984179
0.0,3,39.99647
4.0,20,40.048716
2.0,14,40.084644
2.0,11,40.115389
1.0,6,40.136503
0.0,3,40.150094
3.0,12,40.178583
1.0,6,40.198614
0.0,3,40.212814
3.0,14,40.249347
2.0,11,40.275333
0.0,1,40.284684
1.0,6,40.305508
1.0,8,40.330129
2.0,10,40.355683
1.0,5,40.375367
4.0,16,40.416417
1.0,5,40.433516
0.0,1,40.442467
0.0,1,40.450576
3.0,21,40.507188
1.0,4,40.521708
1.0,5,40.538645
0.0,5,40.554406
0.0,3,40.565709
2.0,8,40.591484
1.0,7,40.61322
2.0,12,40.646291
2.0,9,40.674062
1.0,5,40.691446
0.0,3,40.704034
2.0,20,40.752038
2.0,10,40.782438
2.0,23,40.837503
3.0,26,40.903367
3.0,14,40.937164
2.0,10,40.962892
0.0,9,40.985752
1.0,4,41.002689
2.0,8,41.029626
1.0,7,41.050916
2.0,10,41.077917
2.0,9,41.10321
2.0,17,41.14783
2.0,6,41.167283
1.0,6,41.191187
3.0,14,41.22359
4.0,13,41.260152
0.0,3,41.27306
1.0,9,41.299681
0.0,3,41.311714
0.0,6,41.329582
3.0,16,41.370262
0.0,6,41.392112
1.0,6,41.412586
2.0,10,41.438084
1.0,5,41.458316
2.0,7,41.480095
1.0,8,41.504198
0.0,3,41.514423
2.0,9,41.540029
1.0,4,41.557732
5.0,26,41.619872
2.0,8,41.647494
0.0,5,41.663483
2.0,14,41.702524
0.0,2,41.711607
1.0,7,41.734519
2.0,16,41.77582
5.0,20,41.826442
0.0,3,41.836675
3.0,13,41.873306
0.0,1,41.881412
2.0,9,41.906117
2.0,7,41.928832
1.0,8,41.954049
0.0,6,41.96996
3.0,14,42.009209
3.0,15,42.044189
2.0,6,42.062726
1.0,6,42.080219
4.0,14,42.120589
3.0,13,42.157468
2.0,17,42.199963
2.0,12,42.233516
2.0,11,42.267649
3.0,13,42.298768
2.0,21,42.355254
2.0,7,42.378993
0.0,3,42.390262
0.0,5,42.40723
2.0,9,42.433227
2.0,11,42.465615
4.0,13,42.504169
2.0,8,42.53135
0.0,5,42.549409
1.0,8,42.571499
1.0,6,42.590627
0.0,3,42.603688
1.0,7,42.624045
1.0,9,42.652317
4.0,23,42.709343
2.0,13,42.740797
0.0,3,42.753253
1.0,7,42.772656
1.0,6,42.796002
4.0,17,42.840332
2.0,13,42.87736
2.0,12,42.9078
1.0,8,42.931782
0.0,3,42.941693
1.0,12,42.973308
3.0,10,43.002769
3.0,12,43.033883
1.0,3,43.047429
0.0,5,43.062542
2.0,9,43.088046
2.0,8,43.114529
1.0,20,43.159565
3.0,15,43.199142
1.0,4,43.21492
1.0,6,43.235067
0.0,1,43.244204
1.0,6,43.262919
2.0,17,43.311286
0.0,5,43.326664
0.0,6,43.34453
1.0,6,43.365273
2.0,9,43.394094
0.0,3,43.406882
4.0,15,43.443098
4.0,13,43.473314
4.0,17,43.518481
1.0,5,43.537436
3.0,11,43.567856
5.0,22,43.622576
0.0,8,43.645155
1.0,5,43.662836
0.0,3,43.67412
0.0,2,43.686497
1.0,6,43.70473
0.0,2,43.714823
3.0,10,43.743893
2.0,9,43.769521
2.0,6,43.790458
1.0,9,43.816853
0.0,3,43.83053
0.0,3,43.841748
0.0,3,43.854807
1.0,4,43.87116
4.0,12,43.902977
0.0,3,43.917865
0.0,5,43.933341
3.0,13,43.96604
1.0,5,43.984924
4.0,28,44.055242
1.0,9,44.082366
1.0,6,44.101423
3.0,16,44.144982
2.0,14,44.18381
2.0,8,44.206532
5.0,27,44.272789
1.0,9,44.300929
3.0,14,44.340965
0.0,5,44.358053
2.0,17,44.401333
0.0,3,44.415668
3.0,10,44.441979
2.0,11,44.47156
0.0,2,44.48171
0.0,3,44.494645
0.0,3,44.508466
3.0,10,44.538748
4.0,17,44.588748
4.0,15,44.629765
0.0,1,44.638772
0.0,3,44.651079
4.0,13,44.68529
1.0,12,44.719978
4.0,16,44.757415
2.0,11,44.789185
1.0,4,44.807372
5.0,19,44.856377
1.0,6,44.872955
3.0,12,44.905875
3.0,17,44.952726
2.0,8,44.974298
4.0,23,45.027788
1.0,4,45.044716
1.0,8,45.06495
2.0,12,45.100179
2.0,13,45.13577
2.0,8,45.161522
2.0,10,45.18897
3.0,26,45.251041
0.0,6,45.26855
1.0,10,45.29912
0.0,1,45.307773
2.0,16,45.352433
3.0,15,45.392962
0.0,3,45.402399
3.0,14,45.438013
2.0,8,45.462962
4.0,12,45.493505
2.0,11,45.526934
1.0,5,45.544744
3.0,14,45.58498
2.0,13,45.623168
1.0,8,45.645156
0.0,1,45.654136
3.0,18,45.700534
1.0,8,45.722438
3.0,17,45.764462
0.0,1,45.77337
0.0,3,45.787017
3.0,15,45.82454
4.0,23,45.875226
3.0,20,45.922722
1.0,5,45.94049
2.0,14,45.978555
3.0,12,46.011675
2.0,18,46.05118
1.0,4,46.064686
0.0,5,46.081346
1.0,5,46.097673
4.0,27,46.158372
0.0,6,46.180012
3.0,15,46.219162
2.0,18,46.261607
0.0,3,46.274831
5.0,15,46.314509
1.0,8,46.339427
4.0,26,46.403806
2.0,9,46.427455
2.0,7,46.450646
1.0,9,46.474293
2.0,15,46.513123
3.0,14,46.551432
1.0,10,46.577828
1.0,7,46.598238
3.0,19,46.644447
1.0,6,46.66593
2.0,10,46.694101
4.0,17,46.736655
1.0,6,46.756363
4.0,19,46.805487
4.0,15,46.843022
3.0,15,46.88346
2.0,21,46.934051
0.0,3,46.947218
2.0,8,46.970243
2.0,13,47.004415
2.0,11,47.034746
3.0,19,47.085881
1.0,16,47.123961
0.0,5,47.141873
1.0,4,47.158212
0.0,3,47.227957
1.0,9,47.252666
2.0,10,47.279694
1.0,5,47.298942
5.0,16,47.339051
3.0,17,47.382546
2.0,8,47.408539
0.0,1,47.416835
1.0,9,47.443417
0.0,5,47.459724
2.0,16,47.500979
3.0,20,47.550316
3.0,23,47.608195
7.0,44,47.695087
2.0,13,47.728599
3.0,14,47.766564
0.0,1,47.773992
3.0,15,47.811466
0.0,3,47.825737
3.0,13,47.86067
0.0,2,47.873562
2.0,11,47.897583
0.0,1,47.905886
0.0,3,47.919393
0.0,3,47.930595
1.0,6,47.950025
1.0,7,47.972052
0.0,3,47.98249
2.0,8,48.007433
1.0,6,48.024741
0.0,4,48.039164
1.0,6,48.056341
1.0,4,48.073112
4.0,13,48.109999
2.0,15,48.148267
1.0,6,48.169605
1.0,9,48.199263
2.0,11,48.228377
2.0,6,48.248128
1.0,6,48.267074
1.0,5,48.284099
0.0,3,48.296182
3.0,22,48.348048
4.0,20,48.397002
0.0,5,48.417017
1.0,6,48.435471
1.0,6,48.458841
1.0,6,48.475968
2.0,13,48.510503
0.0,3,48.523358
1.0,6,48.543445
1.0,11,48.573138
1.0,6,48.594795
1.0,6,48.613655
1.0,5,48.631655
1.0,6,48.646644
3.0,9,48.669158
5.0,16,48.710431
6.0,35,48.792505
3.0,16,48.829635
3.0,21,48.875004
1.0,9,48.900961
3.0,11,48.928046
2.0,15,48.968264
2.0,10,48.995182
3.0,17,49.042181
2.0,9,49.070459
2.0,19,49.117966
3.0,15,49.158192
1.0,4,49.174498
1.0,8,49.201238
4.0,15,49.241368
4.0,17,49.282124
2.0,13,49.319087
0.0,5,49.335706
2.0,8,49.354081
1.0,5,49.371086
1.0,5,49.388342
3.0,16,49.4326
4.0,14,49.469509
2.0,9,49.497113
2.0,16,49.540814
3.0,14,49.579221
3.0,11,49.610932
2.0,12,49.64642
0.0,1,49.65527
1.0,6,49.673068
3.0,28,49.736072
1.0,5,49.755685
1.0,12,49.785335
2.0,10,49.810171
5.0,21,49.862441
