#{"t_start": 1653441351.095671, "env_id": null}
r,l,t
0.0,4,7.251981
0.0,6,7.269573
0.0,1,7.277334
0.0,1,7.284879
0.0,2,7.294545
0.0,1,7.303921
1.0,4,7.317469
2.0,7,7.337166
0.0,2,7.346313
0.0,3,7.359434
0.0,1,7.368141
0.0,3,7.380455
0.0,3,7.393403
1.0,6,7.409624
0.0,1,7.417671
0.0,3,7.429709
0.0,5,7.446302
0.0,1,7.454846
0.0,2,7.465874
0.0,1,7.474593
0.0,1,7.483508
1.0,5,7.499311
0.0,2,7.509762
0.0,6,7.527927
1.0,4,7.542331
2.0,6,7.559735
0.0,1,7.568551
1.0,6,7.586454
0.0,7,7.606098
0.0,2,7.61555
0.0,2,7.626915
1.0,4,7.640894
0.0,1,7.649749
0.0,2,7.659397
1.0,7,7.678307
0.0,1,7.68651
0.0,2,7.69657
1.0,7,7.716106
0.0,1,7.725317
0.0,1,7.734284
0.0,1,7.742553
1.0,4,7.756785
0.0,2,7.767861
0.0,1,7.776567
0.0,1,7.784971
1.0,4,7.79868
1.0,5,7.814392
0.0,1,7.823091
0.0,3,7.835358
1.0,7,7.85612
1.0,4,7.870668
0.0,2,7.880072
0.0,7,7.900918
0.0,3,7.913203
1.0,4,7.92839
0.0,3,7.940434
0.0,6,7.958421
0.0,1,7.967224
0.0,1,7.975952
0.0,4,7.990837
0.0,1,8.000203
0.0,2,8.011687
0.0,3,8.023795
0.0,1,8.031915
0.0,3,8.045071
1.0,5,8.061338
0.0,2,8.071606
0.0,2,8.080527
1.0,5,8.096809
0.0,1,8.105423
1.0,9,8.129626
0.0,3,8.14163
0.0,2,8.150984
0.0,2,8.160254
0.0,1,8.168151
0.0,1,8.177333
0.0,1,8.185284
0.0,1,8.193869
0.0,3,8.206553
0.0,2,8.216475
0.0,1,8.22412
0.0,6,8.241412
1.0,4,8.25556
0.0,2,8.26393
0.0,1,8.272318
1.0,5,8.288175
0.0,2,8.298997
0.0,1,8.306859
0.0,2,8.317331
0.0,1,8.325919
0.0,2,8.336993
0.0,5,8.352876
0.0,1,8.360743
1.0,5,8.377379
0.0,3,8.389347
0.0,2,8.400077
0.0,3,8.41346
0.0,6,8.431373
0.0,5,8.447393
0.0,1,8.456532
0.0,1,8.465012
1.0,8,8.485943
1.0,4,8.500852
0.0,3,8.513927
0.0,1,8.523101
0.0,2,8.533696
0.0,3,8.546231
0.0,2,8.55516
0.0,1,8.563692
0.0,2,8.573633
0.0,1,8.582155
1.0,7,8.599684
0.0,3,8.612471
0.0,1,8.620533
0.0,3,8.633018
0.0,2,8.642288
1.0,5,8.658591
0.0,1,8.667823
0.0,3,8.679584
0.0,4,8.691805
0.0,3,8.704948
0.0,1,8.713235
0.0,1,8.72101
0.0,1,8.730398
1.0,5,8.74685
0.0,4,8.758516
0.0,3,8.771214
1.0,7,8.790524
0.0,1,8.799164
1.0,4,8.813009
0.0,3,9.572713
2.0,9,9.596704
1.0,4,9.611376
0.0,1,9.620913
0.0,10,9.646047
1.0,5,9.663037
1.0,6,9.680569
0.0,4,9.695233
1.0,6,9.714108
0.0,1,9.722742
0.0,3,9.734059
0.0,2,9.744249
0.0,3,9.756042
1.0,3,9.768564
2.0,8,9.79127
0.0,7,9.811068
1.0,7,9.831162
0.0,5,9.846857
0.0,1,9.854824
0.0,2,9.864451
0.0,1,9.872152
1.0,9,9.894723
0.0,2,9.903861
0.0,3,9.916952
0.0,1,9.925678
1.0,4,9.940699
0.0,3,9.95398
0.0,3,9.967054
0.0,2,9.976393
0.0,8,9.997407
0.0,2,10.007912
0.0,1,10.017341
1.0,4,10.031506
0.0,2,10.042932
0.0,3,10.055276
0.0,1,10.064073
1.0,4,10.076276
0.0,1,10.084499
0.0,8,10.106761
1.0,4,10.121643
0.0,2,10.131735
0.0,2,10.142443
0.0,3,10.153975
0.0,2,10.162996
0.0,3,10.174543
0.0,2,10.185161
0.0,1,10.194489
2.0,7,10.214959
0.0,2,10.224628
0.0,2,10.235066
0.0,2,10.245734
2.0,8,10.268442
1.0,5,10.28449
1.0,4,10.298171
0.0,1,10.306103
0.0,4,10.318691
0.0,4,10.332347
1.0,4,10.347437
2.0,9,10.3716
1.0,4,10.385754
0.0,3,10.396498
0.0,1,10.40521
0.0,3,10.417461
0.0,1,10.425006
0.0,1,10.433057
2.0,8,10.453862
0.0,9,10.477325
1.0,7,10.497376
0.0,2,10.507703
0.0,1,10.515996
0.0,3,10.528095
0.0,1,10.53751
0.0,3,10.549027
0.0,2,10.559449
0.0,3,10.571204
0.0,3,10.584925
0.0,1,10.59234
0.0,1,10.60179
0.0,3,10.613875
1.0,11,10.641447
1.0,5,10.657815
0.0,1,10.666452
0.0,1,10.67413
0.0,1,10.681912
0.0,3,10.693385
0.0,1,10.701661
1.0,8,10.723436
0.0,3,10.735839
0.0,4,10.750326
1.0,4,10.764651
0.0,3,10.777317
0.0,4,10.791195
0.0,3,10.803585
0.0,2,10.812807
0.0,1,10.82158
0.0,3,10.834165
0.0,2,10.843425
0.0,1,10.852546
0.0,1,10.861528
0.0,1,10.86971
0.0,1,10.8782
0.0,2,10.8882
0.0,2,10.897421
0.0,3,10.910806
1.0,5,10.92561
0.0,3,10.938528
0.0,1,10.946597
0.0,1,10.954633
0.0,3,10.966638
0.0,2,10.977434
0.0,2,10.988311
0.0,2,10.997968
0.0,9,11.021206
1.0,7,11.040786
0.0,3,11.052938
0.0,2,11.063636
0.0,4,11.076152
0.0,1,11.084288
1.0,15,11.117597
0.0,2,11.128805
0.0,3,11.140229
0.0,3,11.154179
0.0,5,11.170163
1.0,3,11.182588
1.0,11,11.208459
0.0,2,11.219725
1.0,5,11.235648
0.0,2,11.245462
0.0,2,11.25576
1.0,9,11.276087
0.0,2,11.286358
0.0,1,11.295509
2.0,8,11.316422
0.0,5,11.33251
0.0,2,11.341836
0.0,2,11.353352
1.0,4,11.367265
1.0,6,11.385201
0.0,2,11.395275
0.0,2,11.406235
0.0,4,11.420993
0.0,2,11.431187
0.0,1,11.439322
0.0,2,11.449463
0.0,5,11.465239
0.0,2,11.477102
1.0,6,11.495905
0.0,3,11.508708
0.0,1,11.517783
0.0,1,11.525895
0.0,1,11.534139
0.0,3,11.544169
0.0,4,11.558074
0.0,2,11.568051
0.0,1,11.576013
0.0,3,11.589549
0.0,1,11.597871
3.0,15,11.632087
0.0,4,11.644568
0.0,3,11.656171
0.0,1,11.664268
0.0,1,11.673113
1.0,4,11.686978
2.0,6,11.704987
0.0,1,11.714016
0.0,1,11.722179
0.0,2,11.731034
0.0,3,11.741896
1.0,5,11.759484
1.0,4,11.774519
0.0,1,11.782872
0.0,1,11.791663
0.0,2,11.800613
0.0,7,11.818434
0.0,1,11.827805
1.0,4,11.842242
0.0,1,11.851564
0.0,1,11.861199
0.0,3,11.873661
0.0,1,11.882697
0.0,3,11.893586
0.0,2,11.904526
0.0,2,11.914069
2.0,7,11.934255
1.0,5,11.950484
0.0,2,11.961283
0.0,2,11.971796
1.0,3,11.984313
0.0,2,11.994806
0.0,2,12.005245
1.0,6,12.022464
1.0,4,12.037511
1.0,4,12.05186
0.0,3,12.064634
0.0,3,12.076288
0.0,1,12.085295
0.0,3,12.098606
0.0,3,12.108732
0.0,3,12.119727
0.0,3,12.129747
0.0,3,12.142858
0.0,2,12.152868
0.0,6,12.170435
2.0,9,12.193754
1.0,4,12.208315
2.0,7,12.229195
0.0,1,12.236604
0.0,1,12.245004
1.0,4,12.257648
0.0,1,12.2674
0.0,1,12.275806
0.0,1,12.284789
0.0,2,12.295935
1.0,5,12.312336
0.0,1,12.320777
1.0,3,12.332758
1.0,6,12.350825
0.0,2,12.361028
0.0,2,12.370528
0.0,2,12.382393
0.0,2,12.391246
0.0,1,12.40009
0.0,2,12.409373
0.0,2,12.419626
1.0,3,12.433056
1.0,6,12.449667
0.0,1,12.458536
2.0,9,12.482609
0.0,3,12.494023
0.0,6,12.511753
0.0,2,12.522035
0.0,1,12.530149
0.0,2,12.540012
0.0,2,12.550208
1.0,6,12.567426
0.0,5,12.581974
0.0,2,12.591163
0.0,3,12.603977
0.0,2,12.613607
0.0,2,12.623051
0.0,1,12.631451
0.0,3,12.642992
0.0,1,12.650849
0.0,1,12.659213
0.0,3,12.672887
0.0,1,12.680659
1.0,5,12.692602
0.0,1,12.700895
0.0,1,12.70897
0.0,1,12.71671
0.0,3,12.729288
0.0,2,12.740628
0.0,1,12.748917
2.0,10,12.775294
0.0,2,12.78489
0.0,2,12.794423
1.0,5,12.80979
0.0,2,12.821033
0.0,2,12.831776
0.0,1,12.840455
2.0,8,12.861049
1.0,4,12.875078
1.0,7,12.893023
0.0,1,12.901643
0.0,3,12.91211
0.0,1,12.921027
0.0,1,12.929068
0.0,4,12.943931
0.0,1,12.952582
0.0,1,12.960531
0.0,1,12.969145
0.0,3,12.981117
0.0,1,12.990022
1.0,5,13.004677
0.0,4,13.019568
0.0,1,13.027991
0.0,7,13.046883
0.0,3,13.05861
2.0,10,13.083377
0.0,1,13.091738
0.0,2,13.10288
0.0,1,13.111386
1.0,5,13.125797
0.0,1,13.134807
1.0,5,13.151281
1.0,6,13.169945
0.0,1,13.178481
1.0,8,13.200994
0.0,5,13.217444
0.0,2,13.228487
0.0,3,13.239275
0.0,1,13.248569
0.0,4,13.261433
0.0,3,13.273718
0.0,1,13.28243
0.0,1,13.290974
0.0,3,13.303475
0.0,1,13.311815
0.0,1,13.320752
0.0,1,13.329667
0.0,3,13.342
0.0,2,13.353212
2.0,8,13.373631
0.0,1,13.382084
1.0,9,13.406311
0.0,1,13.416234
0.0,1,13.424881
0.0,2,13.434923
0.0,6,13.451418
0.0,2,13.4618
0.0,3,13.47313
2.0,8,13.495109
0.0,4,13.509085
1.0,7,13.531343
0.0,4,13.545367
0.0,6,13.56526
0.0,3,13.577451
0.0,1,13.588339
0.0,1,13.595825
0.0,2,13.606631
1.0,5,13.622555
0.0,3,13.635544
0.0,1,13.643472
2.0,7,13.66269
0.0,3,13.67534
0.0,1,13.684667
0.0,4,13.698096
0.0,2,13.709264
1.0,5,13.725178
0.0,1,13.732786
1.0,4,13.746699
0.0,1,13.754725
1.0,6,13.772536
0.0,2,13.781687
0.0,3,13.794061
1.0,5,13.811382
0.0,3,13.822692
0.0,1,13.831497
0.0,1,13.840141
0.0,1,13.849152
0.0,3,13.861208
0.0,3,13.873987
1.0,7,13.893063
0.0,3,13.905075
0.0,1,13.913726
0.0,1,13.921564
0.0,1,13.929435
0.0,2,13.939701
